"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex_F",0.0290837322534441,0.228041111941544,0.820145397132614,0.886936804356939
"MCBB_Temporal cortex_M",0.0638228773295522,0.471763864928705,0.638456159310344,0.842152819855766
"MCBB_Cerebellum_F",-0.0929882702925235,-0.634082080656586,0.52767718877288,0.627185639694208
"MCBB_Cerebellum_M",0.489427380447856,3.82244261136913,0.000266613073371966,0.00278074484090724
"ROSMAP_Dorsolateral prefrontal cortex_F",0.109574315424897,1.31814937351512,0.189352151233072,0.318850750212621
"ROSMAP_Dorsolateral prefrontal cortex_M",0.161324970235955,1.71126696827509,0.0905757838792068,0.518771656605966
"MSBB_BM10_F",0.19242199175221,1.17079311093096,0.244549228246284,0.857477088416252
"MSBB_BM10_M",0.255117232528248,1.51151948651451,0.136329832818975,0.31670125785018
"MSBB_BM22_F",-0.00406304790987644,-0.0274206676380074,0.978180569709558,0.990721225284232
"MSBB_BM22_M",0.253029093878767,1.36635918412926,0.176899602268192,0.342044067228553
"MSBB_BM36_F",-0.123344051164008,-0.673201093000773,0.502306546956875,0.719810543231834
"MSBB_BM36_M",0.163033706494409,0.781110487781227,0.437618322082523,0.570035444626983
"MSBB_BM44_F",0.0481508007230316,0.379023599382166,0.70567979069662,0.812318451548441
"MSBB_BM44_M",0.340781694067441,2.26948655781072,0.0274154142431281,0.069843766287281
