"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000110090",-0.233043756369396,6.20658400943262,-2.61757936760132,0.00971755141002983,0.193785018307605,-2.76978660438691,"CPT1A"
"ENSG00000204310",0.125025838546332,4.06974182309113,1.92169443257719,0.0564469156829145,0.272877496734521,-4.16376919331446,"AGPAT1"
"ENSG00000185000",0.0809880946399906,5.09054525270996,1.59478520891855,0.11276171985799,0.344100084247369,-4.71942003881719,"DGAT1"
"ENSG00000147872",0.211609023208398,3.61867767487252,1.56038771313681,0.120672121625606,0.353891930214039,-4.70505112549032,"PLIN2"
"ENSG00000278540",0.0903035085746984,5.98433287824916,1.47115522017879,0.143241030807152,0.382919491602685,-4.88547992768356,"ACACA"
"ENSG00000169710",-0.0844662730847539,7.48232306447028,-0.915591370874236,0.361278679025899,0.589474725281671,-5.44431960560196,"FASN"
"ENSG00000134324",-0.0459536013401145,6.4674498982492,-0.818466829559884,0.414325264552152,0.633826976130384,-5.56133864156109,"LPIN1"
"ENSG00000112972",0.100096542927714,4.74128373500277,0.737220247953385,0.462083460683845,0.66990890027137,-5.63381588455834,"HMGCS1"
"ENSG00000177666",0.0473338872145925,5.2813567293391,0.702763647606997,0.483238781443855,0.686380039565322,-5.66525477342459,"PNPLA2"
"ENSG00000198911",0.0398372978702231,7.76017643913046,0.684317131659007,0.494778983604785,0.694062113160511,-5.59922610793434,"SREBF2"
"ENSG00000165029",0.0640809893077265,3.55542134994677,0.588659296710422,0.556931736477524,0.73779592438929,-5.64360198601074,"ABCA1"
"ENSG00000119927",-0.0578631692067173,4.70081326252261,-0.501451144371064,0.616752693491244,0.77827385629886,-5.76509188450902,"GPAM"
"ENSG00000072310",-0.0465474715121674,6.3269468922205,-0.499160123337663,0.618361954366448,0.779555656802785,-5.76055050861102,"SREBF1"
"ENSG00000064687",-0.0236807491952975,5.31187271700067,-0.276159771337648,0.782786798484257,0.884295699455119,-5.85948385577633,"ABCA7"
"ENSG00000075239",0.00717552836685176,5.12276080524451,0.15984411577504,0.873208347517126,0.934837140807838,-5.88195614708594,"ACAT1"
