"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000075239",0.151884017195906,5.42689299015278,1.87862957550766,0.0640149721086355,0.999967293834953,-4.18031684940352,"ACAT1"
"ENSG00000119927",0.237636698461198,5.31046825651594,1.06461300702299,0.290321396122256,0.999967293834953,-4.61843133091616,"GPAM"
"ENSG00000072310",0.190382095318885,6.58725998507396,0.751081201539525,0.454854013277993,0.999967293834953,-4.7042495646273,"SREBF1"
"ENSG00000112972",0.224890410955612,5.635449147653,0.738767401695921,0.4622558508302,0.999967293834953,-4.72612469805441,"HMGCS1"
"ENSG00000147872",0.148322569741416,3.72039828356751,0.488555932730609,0.626520919727573,0.999967293834953,-4.761552338501,"PLIN2"
"ENSG00000278540",0.0563226856704917,6.40212695529149,0.483500445917607,0.630089085251865,0.999967293834953,-4.76939166019042,"ACACA"
"ENSG00000064687",-0.0951843251235793,3.94563720986243,-0.460765745148573,0.646243221093259,0.999967293834953,-4.76784332855016,"ABCA7"
"ENSG00000198911",-0.0362398501536845,7.90464612114757,-0.300319139551828,0.764729216558529,0.999967293834953,-4.7525055620659,"SREBF2"
"ENSG00000204310",-0.0185973128737658,4.85929585943896,-0.227011048668663,0.821006483223825,0.999967293834953,-4.82333878732335,"AGPAT1"
"ENSG00000134324",-0.0147628308440977,6.12868398032422,-0.144111210276122,0.885782722059094,0.999967293834953,-4.81697345657296,"LPIN1"
"ENSG00000110090",0.0307473706416079,5.17039446690985,0.132505168771394,0.89492447677148,0.999967293834953,-4.8321875707536,"CPT1A"
"ENSG00000165029",-0.0333601461529378,4.61923966549725,-0.113433916320246,0.909976735839694,0.999967293834953,-4.82633613600444,"ABCA1"
"ENSG00000185000",0.00860757560780012,4.66717441386743,0.0633558487002563,0.949644517277207,0.999967293834953,-4.83020762858749,"DGAT1"
"ENSG00000169710",0.00437520661209145,7.23970372477968,0.0352268571818183,0.971988449161097,0.999967293834953,-4.7851583668327,"FASN"
"ENSG00000177666",0.000454902030438298,4.86574252328096,0.00361052405061775,0.997128402927029,0.999967293834953,-4.83398156409901,"PNPLA2"
