"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B"
"ENSG00000277831",0.24735466414103,0.35807753123661,1.39902371747626,0.165752609873773,0.682796717576626,-5.91253075149938
"ENSG00000226564",0.192114522126227,1.61260707895802,1.398917326203,0.165784403560666,0.682796717576626,-6.08765144385383
"ENSG00000213397",0.19281708674092,0.77607798252056,1.39879467300625,0.165821062720387,0.682796717576626,-5.98893103841704
"ENSG00000163093",0.121576457251595,3.64716707380745,1.39875365189333,0.165833324688895,0.682796717576626,-6.38655383244312
"ENSG00000165494",-0.0945112938209283,5.38684625355507,-1.39861876128123,0.165873650886753,0.682796717576626,-6.48250561093116
"ENSG00000166986",-0.107199045345331,5.97556752655456,-1.39827087399186,0.165977688165954,0.682935194988966,-6.45411359579113
"ENSG00000160948",0.110016269553792,6.12765150589288,1.39822861852909,0.165990328261042,0.682935194988966,-6.43979258811022
"ENSG00000283103",0.104896181125608,0.86903765421106,1.39779064577529,0.166121384783453,0.68308059495034,-5.9968550672161
"ENSG00000154222",0.11572038793286,5.03797718079929,1.39775920612923,0.166130795658064,0.68308059495034,-6.48674489167053
"ENSG00000136108",-0.185699814315888,3.37113873509347,-1.39769421818928,0.166150249887307,0.68308059495034,-6.34490444895771
"ENSG00000205531",0.0956517877877205,7.18988952785764,1.39729970112995,0.166268386590506,0.683395475019297,-6.33910042953698
"ENSG00000163563",-0.374447867124014,1.22473527846891,-1.39668652242629,0.166452128507562,0.683949101995017,-6.03100308996498
"ENSG00000151348",-0.0754313188630968,4.81583119527383,-1.39657273490078,0.166486242591528,0.683949101995017,-6.48225221397404
"ENSG00000173145",-0.132105667487154,3.31268451090785,-1.39632029778985,0.166561943659729,0.684029832853795,-6.34210963006668
"ENSG00000174365",0.110168134186109,2.86691974804242,1.39607427377168,0.166635746939721,0.684029832853795,-6.27449109949847
"ENSG00000178028",0.092282818513131,5.50765878402293,1.39580188380363,0.166717488809162,0.684029832853795,-6.48196438604308
"ENSG00000269867",0.147450601777061,1.90574020674752,1.3955294188289,0.166799283917327,0.684029832853795,-6.1267407182336
"ENSG00000230916",0.397682769900031,2.17331759245656,1.39548910660596,0.166811388423128,0.684029832853795,-6.16890569486191
"ENSG00000270672",0.410973445651033,1.38242389835585,1.39530084792104,0.16686792555604,0.684029832853795,-6.05715089778901
"ENSG00000167468",0.148601558562887,7.10998858809549,1.39527180254462,0.166876649660041,0.684029832853795,-6.340171487894
"ENSG00000100376",-0.219035632580667,4.26722189496098,-1.39518819362303,0.166901764486188,0.684029832853795,-6.46232314587046
"ENSG00000172977",-0.0818536401901695,3.84735432652621,-1.39507881986656,0.166934623041085,0.684029832853795,-6.40683019817087
"ENSG00000154263",-0.178611002544118,2.07653081192595,-1.39478661925835,0.167022431562144,0.684029832853795,-6.13424677235807
"ENSG00000256148",0.382861711027566,2.8166560316647,1.39478085263325,0.167024164833068,0.684029832853795,-6.25257816242171
"ENSG00000172339",0.08728258688785,3.18934288300954,1.39456913804466,0.167087809293733,0.684029832853795,-6.31844446502198
"ENSG00000151611",-0.0832507069589559,2.71334231899872,-1.39448011670599,0.167114575939214,0.684029832853795,-6.2523253675675
"ENSG00000152291",-0.10402669258203,7.49143190012,-1.39444598408742,0.167124839694458,0.684029832853795,-6.31300949665949
"ENSG00000260947",-0.133111534669224,1.77609634897991,-1.39441725052172,0.16713348031662,0.684029832853795,-6.11811744886168
"ENSG00000156017",-0.134908008157729,3.70162297639025,-1.39417655510825,0.167205874542096,0.684029832853795,-6.38546989386935
"ENSG00000152455",-0.0874622388010242,2.34223412461638,-1.39406092702805,0.167240660665541,0.684029832853795,-6.18306016648008
"ENSG00000099821",0.0980051394209571,5.53249290003313,1.39399885613133,0.167259336666989,0.684029832853795,-6.48283120612294
"ENSG00000157613",0.196718463308677,2.19646314792613,1.39381109243077,0.167315841064896,0.684029832853795,-6.21018053431609
