"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000075239",0.0868443431992132,5.1642355494028,1.78224471473265,0.0781748311688368,0.899375872795879,-4.50463826244048,"ACAT1"
"ENSG00000072310",-0.166406163494138,6.26181352239334,-1.67580056559623,0.0973438565037365,0.899375872795879,-4.65842223330488,"SREBF1"
"ENSG00000278540",0.107904508590422,6.08342414561287,1.39788870757589,0.16567689348858,0.899375872795879,-5.06208035178725,"ACACA"
"ENSG00000119927",-0.189700655753295,4.53713067831143,-1.28490178331297,0.202214361917897,0.899375872795879,-5.18484593933576,"GPAM"
"ENSG00000147872",0.201140834426587,3.35359196431053,1.22590209052339,0.223521559266579,0.899375872795879,-5.16128817112406,"PLIN2"
"ENSG00000185000",-0.0437696014640885,5.08569642824048,-0.774543818474424,0.44069523528891,0.912914537030709,-5.70243927982608,"DGAT1"
"ENSG00000169710",-0.0616027860692787,7.6618917935285,-0.531202247993608,0.596623236655491,0.932964691430832,-5.76698045981809,"FASN"
"ENSG00000064687",-0.0397499978136713,5.29066528096543,-0.486213086143005,0.628030444690853,0.943356313426195,-5.8750328865621,"ABCA7"
"ENSG00000110090",-0.0492499129376665,6.13431572249978,-0.456250520319472,0.649339214426591,0.948736096192818,-5.86431592433439,"CPT1A"
"ENSG00000134324",-0.0287180368071764,6.43361210551914,-0.409356615163063,0.683277363819803,0.955270038375937,-5.87419625511265,"LPIN1"
"ENSG00000112972",0.0484330861572255,5.05362340649028,0.262931972542031,0.793220543300801,0.972559243389145,-5.92448315751273,"HMGCS1"
"ENSG00000198911",-0.0190760572032813,7.90240902241994,-0.251695703904901,0.801865928016102,0.975276282229293,-5.85092178366799,"SREBF2"
"ENSG00000177666",0.00780011881339693,5.30954220689592,0.10714544276113,0.914918650306415,0.98833101271403,-5.98155011232641,"PNPLA2"
"ENSG00000165029",0.0104196632470064,3.44433459494806,0.0773477586085003,0.93852332564144,0.991642939880133,-5.85511547401134,"ABCA1"
"ENSG00000204310",-0.00556194766577178,4.22214890059923,-0.0725502473477793,0.942329444404853,0.992064997044962,-5.92597931024546,"AGPAT1"
