"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000134324",-0.159753312973629,6.12868398032422,-2.42673383508507,0.0175322493240887,0.631514521588027,-4.55221159877125,"LPIN1"
"ENSG00000169710",-0.170909804155391,7.23970372477968,-2.13855820014814,0.0355872698265719,0.631514521588027,-5.07105161549528,"FASN"
"ENSG00000198911",-0.158542339056669,7.90464612114757,-2.04284604852238,0.0444309040862726,0.631514521588027,-5.19919763996543,"SREBF2"
"ENSG00000112972",-0.399438718176891,5.635449147653,-2.03698788719311,0.0450288385960789,0.631514521588027,-5.39573900398506,"HMGCS1"
"ENSG00000278540",-0.134742933963537,6.40212695529149,-1.79858907995247,0.0759353459756832,0.632845240984414,-5.78916955795383,"ACACA"
"ENSG00000072310",0.202530841608923,6.58725998507396,1.24648675902558,0.216299967342403,0.715878905999031,-6.58294067795709,"SREBF1"
"ENSG00000185000",0.0897356327938459,4.66717441386743,1.03273676130364,0.304904713148724,0.760718672097541,-6.91455853563434,"DGAT1"
"ENSG00000204310",-0.0440275899775981,4.85929585943896,-0.840493302432921,0.403189765485357,0.807230938646058,-7.1004069423534,"AGPAT1"
"ENSG00000177666",0.0473451880226801,4.86574252328096,0.587416217640196,0.558613472429504,0.873734151110986,-7.28313756903948,"PNPLA2"
"ENSG00000119927",-0.0685281188428526,5.31046825651594,-0.478760742917164,0.633442380409497,0.89376339984181,-7.33817582566059,"GPAM"
"ENSG00000147872",0.0881027800350873,3.72039828356751,0.455419558539582,0.650067150458259,0.898039351464509,-7.26899864531667,"PLIN2"
"ENSG00000075239",0.0137234130639099,5.42689299015278,0.264783183054735,0.791871894351656,0.945933245474974,-7.41665817586272,"ACAT1"
"ENSG00000064687",-0.0206428060135733,3.94563720986243,-0.156639452300795,0.875931972272461,0.969572044653484,-7.36601657768142,"ABCA7"
"ENSG00000165029",-0.0200463606701291,4.61923966549725,-0.106670957169614,0.91532270932265,0.978879347613827,-7.43846287081597,"ABCA1"
"ENSG00000110090",-0.00540618201848186,5.17039446690985,-0.0363885431597046,0.971065110624111,0.993272938706961,-7.45958080518948,"CPT1A"
