"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000112972",-0.638081509454946,5.05362340649028,-2.13828254787752,0.0352785724470779,0.422593542334968,-3.60449597002467,"HMGCS1"
"ENSG00000075239",-0.159186909920896,5.1642355494028,-2.01128903418191,0.0473694759988271,0.42326708590622,-3.80638337150223,"ACAT1"
"ENSG00000278540",-0.235520823519084,6.08342414561287,-1.87246722504421,0.0644786159771063,0.432676338233797,-4.01121845507574,"ACACA"
"ENSG00000198911",-0.212235203418072,7.90240902241994,-1.71782706578341,0.08936188479884,0.445929405831729,-4.19725239328745,"SREBF2"
"ENSG00000169710",-0.286222604717048,7.6618917935285,-1.51428264704024,0.133554754716779,0.48123479667967,-4.44772571080008,"FASN"
"ENSG00000185000",0.119273998761373,5.08569642824048,1.29828726128754,0.197596961609117,0.531627487345478,-4.72427726679111,"DGAT1"
"ENSG00000064687",0.148654920445373,5.29066528096543,1.11830213847736,0.266495927685632,0.587467531391444,-4.89714870664804,"ABCA7"
"ENSG00000110090",0.195644113347972,6.13431572249978,1.11441030265136,0.268151980665658,0.588811171730193,-4.88504926155334,"CPT1A"
"ENSG00000204310",-0.137312645636205,4.22214890059923,-1.10455235408972,0.272378867132901,0.592752874199498,-4.87419190043887,"AGPAT1"
"ENSG00000177666",0.121635056625006,5.30954220689592,1.02756056129713,0.306986121702295,0.615846087556312,-4.97459707626755,"PNPLA2"
"ENSG00000134324",0.0654742132702246,6.43361210551914,0.573447950941839,0.567810989478478,0.794359021790044,-5.23844048536157,"LPIN1"
"ENSG00000119927",-0.0975132979637436,4.53713067831143,-0.406187684507151,0.685595444492491,0.858438281475454,-5.30738531096032,"GPAM"
"ENSG00000072310",-0.0315458608139805,6.26181352239334,-0.195343218434873,0.8455767325528,0.933460781559805,-5.36398819332352,"SREBF1"
"ENSG00000165029",-0.0387531804614296,3.44433459494806,-0.177411333623115,0.859594961799923,0.939908871736978,-5.28074116419139,"ABCA1"
"ENSG00000147872",0.0241380971443386,3.35359196431053,0.0909964480214156,0.927703207065106,0.969868955083053,-5.28822598820243,"PLIN2"
