"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.125725557711236,1.21886568286476,0.224671616356029,0.490357191977405
"MCBB_Cerebellum",0.21852224206065,2.14031391453574,0.0338275857380182,0.147350522308826
"ROSMAP_Dorsolateral prefrontal cortex",-1.78098743770505e-05,-0.000240500161555128,0.999808305503952,0.999911752160881
"MSBB_BM10",-0.0425358585806483,-0.594950265781339,0.552780366926719,0.970508922068936
"MSBB_BM22",-0.131162208358108,-1.88335149794475,0.0615435260563567,0.127412048245829
"MSBB_BM36",-0.0117946688536339,-0.124928655443386,0.900732586607939,0.9605801620566
"MSBB_BM44",-0.0541567220142198,-0.941059912242561,0.348437803551943,0.626092358021587
