"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.026193043510979,0.413249399029726,0.679971791872779,0.84167084722857
"MCBB_Cerebellum",0.210098650622241,2.73596058198066,0.00691460706035949,0.0678982012633889
"ROSMAP_Dorsolateral prefrontal cortex",0.0155349126863138,0.325960548820169,0.744734093380168,0.887741026287193
"MSBB_BM10",0.031428139506108,0.462940313534271,0.644083468756841,0.978063705508904
"MSBB_BM22",-0.221349955553993,-2.72602393097624,0.00715552168003056,0.027154997168704
"MSBB_BM36",-0.105781795200071,-1.31973535576809,0.188757292717557,0.483458945546316
"MSBB_BM44",-0.101093016908704,-1.3043372659639,0.194447263200324,0.484424801776508
