"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.26549823907078,3.42457360842689,0.000780573146973884,0.0181832808115947
"MCBB_Cerebellum",0.129205627095126,1.82379658363884,0.0700277745329337,0.217929036705693
"ROSMAP_Dorsolateral prefrontal cortex",0.056655968851052,0.92600538751394,0.355359822105397,0.624500471970337
"MSBB_BM10",-0.101992255225449,-1.70526240939117,0.0902321947050304,0.858903906726115
"MSBB_BM22",-0.0864230045674512,-1.32376451053138,0.187548430360832,0.297253429491843
"MSBB_BM36",-0.0737484223988725,-0.781458323598307,0.435656348814438,0.695767380567786
"MSBB_BM44",0.186125778299947,2.7823119003086,0.00621017947438752,0.146802704168275
