"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000075239",-0.700634775279831,5.31057297380459,-2.50128453824137,0.0145295174095387,0.47465120499353,-2.97261903604144,"ACAT1"
"ENSG00000204310",-0.740537754069857,4.44360964594311,-2.19984572581473,0.0308620178599555,0.502075949887573,-3.51446767498547,"AGPAT1"
"ENSG00000134324",0.606282449423379,6.91761089066605,1.96831805552843,0.0526843576075822,0.544976299219124,-3.9269203019533,"LPIN1"
"ENSG00000072310",-1.38743344593488,5.6619273536501,-1.91336483317895,0.0594735180171748,0.561587634773534,-4.00811440864577,"SREBF1"
"ENSG00000198911",-0.491610999705872,8.27438506195606,-1.87549296875452,0.0645716626070778,0.569112324655023,-4.06524938805425,"SREBF2"
"ENSG00000165029",0.998921629480637,4.46087222625578,1.63141497033631,0.106946492818879,0.610145004435549,-4.45985184999026,"ABCA1"
"ENSG00000112972",-0.924719601993362,5.24165117021635,-1.53555941176776,0.128805782303097,0.632128765142036,-4.54690808806344,"HMGCS1"
"ENSG00000147872",0.83367807511424,2.9809767204707,1.47880499961059,0.143331773617774,0.64567479956691,-4.54997970109595,"PLIN2"
"ENSG00000119927",-0.565628675231545,4.82977314192933,-1.39318673371822,0.167631191231468,0.670261156623197,-4.71212850416348,"GPAM"
"ENSG00000110090",0.586790066309292,4.6155749953843,0.972499019395562,0.333892226065444,0.779737394888492,-5.18360358320848,"CPT1A"
"ENSG00000278540",-0.362508543325581,6.44149192680139,-0.972243938692052,0.334018249823285,0.779737394888492,-5.19656829035472,"ACACA"
"ENSG00000185000",0.275984315121113,5.6900985635125,0.879793648994063,0.381748882226333,0.805548909717679,-5.27743928423404,"DGAT1"
"ENSG00000177666",0.259883069236615,5.92519199363275,0.743912797585071,0.459226611381448,0.841463422309734,-5.36782018809148,"PNPLA2"
"ENSG00000169710",-0.266703147222044,8.71503977932591,-0.553868308576739,0.581297485324195,0.892146973177648,-5.37254697611355,"FASN"
"ENSG00000064687",0.307025516946317,5.46415213649123,0.506247366077514,0.614150715087432,0.904275293373309,-5.50427851810265,"ABCA7"
