"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000147872",173.49813168988,-0.234915164968611,0.0958818824783913,-2.45004748443016,0.0142837376491861,0.298428725455037,"PLIN2"
"ENSG00000119927",943.033806305921,-0.143180373018952,0.0640870646205644,-2.2341540194838,0.0254729406659204,0.352898039266843,"GPAM"
"ENSG00000278540",2572.09289999194,0.0528691839218414,0.0296856440800451,1.78096805914952,0.0749176688863599,0.499957729079738,"ACACA"
"ENSG00000110090",626.796622381791,-0.103568044806334,0.0661233712781641,-1.56628500338631,0.117281910245224,0.570736055834443,"CPT1A"
"ENSG00000064687",243.729750830747,0.13966706376725,0.0926718697334322,1.50711390812549,0.13178146240506,0.591782011447988,"ABCA7"
"ENSG00000072310",956.525486331818,-0.128772134024231,0.0929773773833347,-1.38498350510919,0.166057511157303,0.638685663614415,"SREBF1"
"ENSG00000165029",1130.96625201228,-0.0940127487823492,0.0766510100137454,-1.22650371815701,0.220009176979863,0.693814654547209,"ABCA1"
"ENSG00000134324",1539.37931433208,-0.0233853403398581,0.0263293842261942,-0.88818409648156,0.37444173200165,0.790521788131125,"LPIN1"
"ENSG00000185000",218.373892223376,0.0511393521807552,0.0591277880555958,0.864895404723591,0.387096200008151,0.797573860800258,"DGAT1"
"ENSG00000169710",3444.72790054156,0.0585424621246692,0.0773898843667736,0.756461423914515,0.449372592674974,0.830200234767403,"FASN"
"ENSG00000112972",1205.11368194803,-0.0562162189233207,0.0788648287803353,-0.712817358418434,0.475958782801208,0.843762690119148,"HMGCS1"
"ENSG00000198911",2973.93788431332,0.0358349192427507,0.0558813835125282,0.641267574105727,0.521348852765297,0.864380838308467,"SREBF2"
"ENSG00000177666",187.265536412131,0.0289836821229602,0.0728021516612683,0.398115735065284,0.69054487612335,0.92994633060856,"PNPLA2"
"ENSG00000075239",654.072871557672,-0.0134443153202091,0.0425986543054023,-0.315604225988523,0.752302929644197,0.943301446580215,"ACAT1"
"ENSG00000204310",191.775965134939,0.00921339307661567,0.0759035644312198,0.121382877677166,0.90338777822971,0.980281790010985,"AGPAT1"
