"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000112972",839.91567713971,-0.316231812422717,0.103022784144827,-3.06953277420813,0.00214393880893336,0.461220506426792,"HMGCS1"
"ENSG00000110090",2013.20824710891,0.1699892089721,0.0789318113836792,2.15362103050949,0.0312699036378261,0.48981801877827,"CPT1A"
"ENSG00000278540",1693.11103918392,-0.0705480013375999,0.0386041853699463,-1.82747027716125,0.0676290912239578,0.520920392975646,"ACACA"
"ENSG00000169710",5074.26341022081,-0.117567616772498,0.0671682837927591,-1.75034421208737,0.0800589362222379,0.533718041471241,"FASN"
"ENSG00000119927",728.228917748748,0.132314499278841,0.087986300046667,1.5038079702029,0.132630818396676,0.567217988025589,"GPAM"
"ENSG00000072310",2202.3540621547,0.107498846429072,0.0754417939912069,1.42492431239906,0.154179080917107,0.58800730599771,"SREBF1"
"ENSG00000075239",899.455533471832,0.0371020312533712,0.0275114472292225,1.34860339931378,0.177464388240508,0.604750349381469,"ACAT1"
"ENSG00000185000",894.659340318202,0.0476628923955465,0.0379079833538007,1.25733125792269,0.208633709780614,0.627160413228323,"DGAT1"
"ENSG00000165029",323.859313055362,0.102057897990236,0.0819558791236607,1.24527854598746,0.21302937898478,0.630907065999534,"ABCA1"
"ENSG00000198911",5815.66916790309,-0.0413711064552477,0.0387575446737891,-1.06743362623861,0.285776070787232,0.688014775289106,"SREBF2"
"ENSG00000177666",1031.35823039064,0.0414541896837497,0.0505602115162565,0.819897473538477,0.412274557166967,0.769770104367433,"PNPLA2"
"ENSG00000147872",342.60229872448,0.0678102901691333,0.109454288370791,0.619530684256214,0.535566814314963,0.839931608666358,"PLIN2"
"ENSG00000134324",2366.83726594442,0.00699557067333184,0.0487792493902854,0.143412839696649,0.885964143181306,0.971036322738343,"LPIN1"
"ENSG00000064687",1095.65393880517,-0.00895585712953862,0.0642768313617588,-0.139332585938063,0.889187341159998,0.971823717320283,"ABCA7"
"ENSG00000204310",447.521533546381,0.00511146014582506,0.0430606935890883,0.118703618539027,0.90551016964107,0.975641898549457,"AGPAT1"
