"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000202538",154.319022754052,-1.29844626967422,0.222653496257753,-5.83169045848301,5.48686353243172e-09,9.25579009285906e-05
"ENSG00000256045",90.0817816554704,-0.970243675346393,0.177782207526735,-5.45748468783348,4.82926782737798e-08,0.000332196974616211
"ENSG00000281383",318.066533301025,1.26980969417958,0.234214438166507,5.42156881582528,5.90782455301816e-08,0.000332196974616211
"ENSG00000198744",1015.19029051561,-0.966638987826675,0.183918057219543,-5.25581339015993,1.47371664654025e-07,0.000581941493782055
"ENSG00000267541",127.979104625391,-0.940763145014876,0.179989079368911,-5.2267790263356,1.72488438491332e-07,0.000581941493782055
"ENSG00000229344",885.646361081231,-0.812267315306852,0.166108231556416,-4.88998833890407,1.00841951397136e-06,0.00262561774280095
"ENSG00000177575",236.588629627354,1.19285375230113,0.245182300315535,4.86517073526923,1.14358044562397e-06,0.00262561774280095
"ENSG00000225972",205.436034284337,-0.819521334292616,0.169765574868422,-4.82737053685819,1.38347567894656e-06,0.00262561774280095
"ENSG00000212907",93522.054622039,-0.763468962438748,0.158597424993049,-4.81387993829162,1.48027761898428e-06,0.00262561774280095
"ENSG00000224389",181.878725411164,0.755787101331357,0.157329625542914,4.80384478589639,1.55647503871062e-06,0.00262561774280095
"ENSG00000262902",139.55001661473,-0.90164869155392,0.193321387738543,-4.66398830518097,3.10139014217682e-06,0.00475612275530734
"ENSG00000249119",171.524755230289,-0.819029823530518,0.177163678637939,-4.62301206334923,3.78207719057131e-06,0.00531665501064562
"ENSG00000248527",48350.6010105668,-0.725034657268769,0.158191011166874,-4.58328606613392,4.57725158964441e-06,0.00551932646698852
"ENSG00000230916",98.1456782989365,-0.886202138261781,0.194003033667161,-4.56798082746574,4.92445063392577e-06,0.00551932646698852
"ENSG00000100242",4145.18428571137,0.286316234198963,0.0628062274682612,4.55872364477951,5.14654401534291e-06,0.00551932646698852
"ENSG00000228253",31511.0445829991,-0.719119504367694,0.157869805034016,-4.55514279131938,5.23500050221212e-06,0.00551932646698852
"ENSG00000269028",1479.380372241,-0.788899362609711,0.173917485743138,-4.53605547043643,5.73161110330656e-06,0.00568744398245167
"ENSG00000163867",1032.59428297751,-0.166872563332932,0.0381025564966664,-4.37956343815229,1.18917300485532e-05,0.0105637798735252
"ENSG00000197971",48618.1132593395,-0.812528467680773,0.185532345793771,-4.37944372559134,1.18982641292892e-05,0.0105637798735252
"ENSG00000248923",228.955450373208,-0.728068876136976,0.166938837601192,-4.36129115668275,1.29297173731414e-05,0.0109055701183762
"ENSG00000122863",1244.88150272458,0.45052025607877,0.104498547971613,4.31125852773718,1.62327979657249e-05,0.013039574708753
"ENSG00000137522",809.025877001431,0.14151784529421,0.0331380994530204,4.27054802870753,1.94993221443676e-05,0.0147415177473193
"ENSG00000237973",3567.38548049381,-0.802013200387884,0.188098886069982,-4.26378495452384,2.00992891213672e-05,0.0147415177473193
"ENSG00000278989",646.409038213324,-0.211973475182704,0.050319319936075,-4.21256637514165,2.52485485967064e-05,0.0173746055579471
"ENSG00000210196",7813.7714787598,-0.729769961076646,0.173583578318196,-4.20414170595623,2.620747177545e-05,0.0173746055579471
"ENSG00000134817",1620.60240367397,0.797448942802362,0.189995673649085,4.19719527022085,2.70240914586853e-05,0.0173746055579471
"ENSG00000155659",161.126077675255,0.808259398645306,0.193190458336846,4.18374388468001,2.86747152072788e-05,0.0173746055579471
"ENSG00000064787",4474.68309575037,-0.672162766310887,0.16091319904078,-4.17717608199775,2.95150541483009e-05,0.0173746055579471
"ENSG00000253159",277.697743665353,0.40369672670321,0.0967063052778269,4.17446127781877,2.98692015638429e-05,0.0173746055579471
"ENSG00000141503",9123.24079554879,0.215830313711893,0.051832160782308,4.16402307861267,3.12688487660385e-05,0.0175824736611434
"ENSG00000183579",1988.45053696264,-0.187647246092122,0.0452437899942662,-4.14746965530303,3.3617000853362e-05,0.017745171719466
"ENSG00000108515",356.068605593601,-0.660654891291545,0.159302859372885,-4.14716279351351,3.3662072145528e-05,0.017745171719466
"ENSG00000047457",886.890567051144,0.802756434809112,0.193955419818612,4.13887085784895,3.49019333749487e-05,0.017841233760667
"ENSG00000239305",3430.18764997398,-0.140885150722556,0.0342749872809293,-4.11043626560132,3.94912275229346e-05,0.0195934563848348
"ENSG00000272842",90.1555149338949,-0.248968808645547,0.0611825126370889,-4.0692805495311,4.71585344507271e-05,0.0218589970491784
"ENSG00000126767",3647.11563974926,-0.271095755023981,0.0666385061911335,-4.06815474294128,4.73869092491048e-05,0.0218589970491784
"ENSG00000143641",1384.91960745266,0.214434851126563,0.052745980624735,4.06542543311831,4.79449220949433e-05,0.0218589970491784
"ENSG00000260025",101.125431849101,-0.41534305517188,0.102923989317783,-4.03543486727364,5.45012577226957e-05,0.024194255698004
"ENSG00000256148",184.926379790435,-0.773273603517957,0.193202560630303,-4.00239831705767,6.27036189534617e-05,0.0255727113140409
"ENSG00000165643",105.634831184998,-0.598250037768771,0.149511398198072,-4.00136742067125,6.29774784871031e-05,0.0255727113140409
"ENSG00000136457",514.487363338263,-0.498834489039921,0.124743344140042,-3.99888661378125,6.36411576479684e-05,0.0255727113140409
"ENSG00000197261",375.478419231082,-0.935115940317205,0.23392556311172,-3.99749359530496,6.40167225580417e-05,0.0255727113140409
"ENSG00000078804",4089.15888348185,-0.502435412377169,0.125884510384541,-3.99124094650228,6.57284593494095e-05,0.0255727113140409
