"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000240474",134.157423180265,-1.08214508441575,0.181434590482915,-5.9643813317817,2.45562654472431e-09,4.68435319671609e-05
"ENSG00000265735",299.578118632844,-0.674285853731316,0.118798468416838,-5.67588002368343,1.37977462264603e-08,0.000131602903507978
"ENSG00000200156",22.9674917679938,-0.615691961811985,0.123574227682316,-4.98236544431257,6.28116665067842e-07,0.00299548837570854
"ENSG00000173110",36.4308801575038,-0.728468405107567,0.148530552007667,-4.90450210586954,9.36646168147281e-07,0.00332042712533925
"ENSG00000264862",73.2458444351652,-0.987458931939085,0.20335572638177,-4.85582063268423,1.19889188708307e-06,0.00332042712533925
"ENSG00000199568",24.4469528210776,-0.630291836647297,0.129887050560938,-4.85261489829262,1.21844149074097e-06,0.00332042712533925
"ENSG00000266420",74.9060210259645,-1.05748838903372,0.227935050505182,-4.63942858586238,3.4937383667547e-06,0.00739860458894399
"ENSG00000201098",59.7799999790479,-0.739999888728354,0.159673025463292,-4.6344702656021,3.57852663982337e-06,0.00739860458894399
"ENSG00000239899",632.002752027705,-0.497015972633156,0.107630705471594,-4.61778978828981,3.87848846138813e-06,0.00739860458894399
"ENSG00000214784",17.7780040157744,-0.352462662351538,0.0785109181810284,-4.48934581988761,7.14422346854241e-06,0.0123893824441741
"ENSG00000132002",1130.65398226871,-0.441566772688481,0.0996560959943442,-4.43090578938133,9.38380825999451e-06,0.0149171271973046
"ENSG00000210082",24018.0681559762,0.735777250595058,0.170674733992489,4.31099104936902,1.62524484936409e-05,0.0238485928818995
"ENSG00000201428",43.1248315601857,-0.532187214229375,0.1292276634085,-4.1182143218599,3.81819516271152e-05,0.0520256363742035
"ENSG00000277233",44.054909293916,-0.78205974632865,0.191713303366839,-4.07931913223674,4.51677957621457e-05,0.0520964601662448
"ENSG00000204388",1144.1700958999,-0.468034489630078,0.114831368393884,-4.07584178588439,4.58481852013243e-05,0.0520964601662448
"ENSG00000120057",16.5985136290269,0.363421013205417,0.0892285650747653,4.07292230801766,4.6426914595626e-05,0.0520964601662448
"ENSG00000267322",24.3074096252837,0.242977685539088,0.0601197165736987,4.04156405563273,5.30958727371316e-05,0.0562698260185291
"ENSG00000205531",1702.59257129558,-0.0570499161106031,0.0141818141918829,-4.02275162674576,5.75221471833395e-05,0.0569504893470725
"ENSG00000211459",6978.38116576197,0.671971492672052,0.167408712338959,4.01395771631937,5.97090473338986e-05,0.0569504893470725
"ENSG00000116678",405.610242666915,-0.266267191060422,0.0669329791305945,-3.97811653566027,6.94633266370942e-05,0.0630991628061528
"ENSG00000169429",49.094863124148,-0.641868736029691,0.162190905794948,-3.95748906440649,7.57417538482908e-05,0.0656749862004544
"ENSG00000134873",282.139700598612,-0.212748947495143,0.0541104392646632,-3.93175421205791,8.43282600739734e-05,0.0699411256161355
"ENSG00000239437",123.322444474986,-0.810499836355431,0.207370431203525,-3.90846386175454,9.28848378217622e-05,0.0738279652619973
"ENSG00000244671",55.6515652053459,-0.743940871008748,0.194473736220219,-3.82540535019248,0.000130557088720318,0.0996202809771516
"ENSG00000244230",138.269887079084,-0.7781285151644,0.204144049071952,-3.81166396327401,0.0001380344468319,0.101274811837128
"ENSG00000240750",30.2409827845178,-0.542492375687409,0.14386430588355,-3.77086152368138,0.00016268493394882,0.111977149370845
"ENSG00000149257",248.024363393557,-0.450674891197066,0.119596264338409,-3.76830241053214,0.000164361510923865,0.111977149370845
"ENSG00000275090",72.6736005545196,-0.649710437297527,0.173910776992853,-3.73588370158468,0.000187057110922703,0.123044877515913
"ENSG00000241529",170.113801370923,-0.720220241718891,0.194868887219308,-3.69592217616732,0.000219090082433316,0.13625272975767
"ENSG00000275014",42.2353655632492,-0.643666048921249,0.17428256871648,-3.69323251121203,0.000221421399794914,0.13625272975767
"ENSG00000143337",888.882651712435,-0.101986608608661,0.0278273119329375,-3.66498240485621,0.000247355587969338,0.147454849878222
"ENSG00000267361",34.9258951361179,0.260382232957003,0.0714810917470381,3.64267286065608,0.000269821663681316,0.155973274435903
"ENSG00000129009",238.653313400377,-0.195583239091641,0.054344246228406,-3.59896866118291,0.000319481682498399,0.174525182160679
"ENSG00000204389",1069.75592406567,-0.47361083807268,0.131620954143411,-3.59829360875659,0.000320311894828057,0.174525182160679
"ENSG00000121067",771.211882612009,-0.0728685634485228,0.0203403654469065,-3.58246087754559,0.00034037260406401,0.174525182160679
"ENSG00000278771",1513.89341374753,-0.32197198171783,0.0899630290081824,-3.57893665061618,0.000344995074672269,0.174525182160679
"ENSG00000122877",18.4032391846043,0.346558626491152,0.0968873029214654,3.57692510825762,0.000347659725419679,0.174525182160679
"ENSG00000116285",429.841962411613,-0.171043521509888,0.0479508729289292,-3.5670575124545,0.000361012269172011,0.176470047088549
"ENSG00000143248",2395.03969462691,-0.214787719128193,0.0603237912571818,-3.56058057114607,0.000370035745624972,0.176470047088549
"ENSG00000265727",200.717817576162,-0.362948297163847,0.102814064558974,-3.53014248313917,0.000415335926634938,0.187196578275591
"ENSG00000064787",3909.67451721051,-0.274539448693344,0.0778926702646269,-3.52458643105498,0.00042414442022291,0.187196578275591
"ENSG00000230910",356.764095263581,0.157006851649465,0.0445726566564953,3.52249256443155,0.000427509033836351,0.187196578275591
"ENSG00000242247",398.135879537085,-0.0898944674851377,0.0256030056481229,-3.51109040558012,0.000446272600405505,0.187196578275591
"ENSG00000185437",122.704001149373,-0.173580845845077,0.0494483868889016,-3.51034395186785,0.000447527398858564,0.187196578275591
