"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000072310",2443.78192598739,0.34126701748679,0.120662557954804,2.82827600600526,0.00467994386691659,0.999956537713858,"SREBF1"
"ENSG00000134324",5338.53752990635,-0.0604179173937022,0.0449529030613423,-1.34402704339821,0.17893964204908,0.999956537713858,"LPIN1"
"ENSG00000064687",2018.47671897353,0.13855381731186,0.106274815288437,1.30373143379093,0.192325167896209,0.999956537713858,"ABCA7"
"ENSG00000075239",1703.64114930479,0.0507174575378373,0.0438233870568169,1.15731487098618,0.247143740007427,0.999956537713858,"ACAT1"
"ENSG00000147872",413.599367359343,0.131213038091178,0.118161868834721,1.11045161510362,0.266804466941723,0.999956537713858,"PLIN2"
"ENSG00000169710",18635.483715601,0.0774163538038925,0.0788917377942185,0.981298624779006,0.326445500723614,0.999956537713858,"FASN"
"ENSG00000165029",1055.70061545274,0.103833115659469,0.117484685553087,0.883801281593847,0.376803494446858,0.999956537713858,"ABCA1"
"ENSG00000177666",2942.9652711912,0.0575104624553814,0.0745185270657374,0.771760590552841,0.440256236955567,0.999956537713858,"PNPLA2"
"ENSG00000198911",12888.4063134833,0.029747124930757,0.0408699925033174,0.727847574925354,0.466706897972591,0.999956537713858,"SREBF2"
"ENSG00000110090",1232.55002419694,-0.0650908377215217,0.105158934833048,-0.618975818125781,0.535932289441315,0.999956537713858,"CPT1A"
"ENSG00000278540",3687.78611013018,0.033165946526894,0.05423546540256,0.611517690144657,0.540856910674111,0.999956537713858,"ACACA"
"ENSG00000112972",1584.39653919172,-0.0275621098921092,0.110210087128958,-0.250086998478266,0.802520070290368,0.999956537713858,"HMGCS1"
"ENSG00000119927",1231.54708706025,-0.00895236047500308,0.0677673538961431,-0.132104323989439,0.89490177584073,0.999956537713858,"GPAM"
"ENSG00000204310",970.477941163789,0.00487421510479589,0.0556682327372707,0.0875582871078379,0.930227756859217,0.999956537713858,"AGPAT1"
"ENSG00000185000",2417.19158805331,0.00465839820850718,0.0674728745103933,0.0690410515679099,0.944956943014098,0.999956537713858,"DGAT1"
