"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000278540",3687.78611013018,0.0838028402090901,0.0508982095008078,1.64647914005227,0.0996651513255245,0.95432790314903,"ACACA"
"ENSG00000204310",970.477941163789,-0.0625867179412719,0.0523969222842028,-1.19447317156911,0.232292929132015,0.95432790314903,"AGPAT1"
"ENSG00000177666",2942.9652711912,-0.0830133884384699,0.0702612576865963,-1.18149590786938,0.237405778117481,0.95432790314903,"PNPLA2"
"ENSG00000072310",2443.78192598739,-0.119487037933757,0.116302827020142,-1.02737862006625,0.304242214815169,0.95432790314903,"SREBF1"
"ENSG00000165029",1055.70061545274,-0.0672391811590295,0.111167429642273,-0.604846054059173,0.545281290003096,0.95432790314903,"ABCA1"
"ENSG00000110090",1232.55002419694,0.0548417750168281,0.099401534549758,0.551719601364661,0.581140478291759,0.955532445608368,"CPT1A"
"ENSG00000134324",5338.53752990635,-0.0202805740969601,0.042697593268711,-0.474981668623037,0.634800039298777,0.959682104935348,"LPIN1"
"ENSG00000112972",1584.39653919172,0.0413786579322646,0.104126225881446,0.397389395245887,0.691080334443541,0.966865568829012,"HMGCS1"
"ENSG00000119927",1231.54708706025,0.0232889386573797,0.0640294456168577,0.363722322331777,0.71606537264331,0.970805624799216,"GPAM"
"ENSG00000064687",2018.47671897353,0.0306208889301067,0.100911464464264,0.303443113155399,0.7615521939399,0.976115674369883,"ABCA7"
"ENSG00000075239",1703.64114930479,0.0111598760873663,0.0416017258860973,0.268255122826426,0.788502947375114,0.978699137614959,"ACAT1"
"ENSG00000198911",12888.4063134833,-0.00919660668143342,0.038688440750655,-0.237709416637002,0.812106479576717,0.981798703375482,"SREBF2"
"ENSG00000169710",18635.483715601,-0.016156518154394,0.0747656410041704,-0.216095494366092,0.82891331172205,0.983794541572794,"FASN"
"ENSG00000185000",2417.19158805331,-0.00870296147127155,0.0637692337627253,-0.136475867087471,0.891445101308576,0.989577729395757,"DGAT1"
"ENSG00000147872",413.599367359343,-0.0103343095959978,0.112086652671886,-0.0921992882261342,0.926539703550856,0.992491790155122,"PLIN2"
