"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000119927",728.228917748748,0.204707964422774,0.0872405065220574,2.34647840302275,0.0189517645023904,0.301169484566422,"GPAM"
"ENSG00000165029",323.859313055362,0.185300160968832,0.0812075732766272,2.28180886944647,0.022500626915189,0.310010671728963,"ABCA1"
"ENSG00000169710",5074.26341022081,-0.126339524945047,0.0669283872180792,-1.88768219579807,0.0590686279595045,0.385978770021305,"FASN"
"ENSG00000112972",839.91567713971,-0.170150758985046,0.104074618422567,-1.63489198004259,0.1020716940124,0.453405035338921,"HMGCS1"
"ENSG00000198911",5815.66916790309,-0.0511920703619172,0.0386079614653104,-1.32594595567843,0.18485759935468,0.543908554278505,"SREBF2"
"ENSG00000185000",894.659340318202,0.0430381192315203,0.0378501050243933,1.13706736622748,0.255510124898649,0.607918075721346,"DGAT1"
"ENSG00000278540",1693.11103918392,-0.0400053621797099,0.0386927552836849,-1.03392384146338,0.301171768273249,0.643825470542978,"ACACA"
"ENSG00000072310",2202.3540621547,0.0540276677301653,0.0754677144043877,0.715904385823351,0.474050390141951,0.756131806355845,"SREBF1"
"ENSG00000075239",899.455533471832,-0.0167638148523354,0.0275388152944705,-0.608734060382816,0.542700726787612,0.796735859779317,"ACAT1"
"ENSG00000064687",1095.65393880517,0.0382001098989401,0.0640775881506547,0.596153990832594,0.55107235859375,0.801628479427561,"ABCA7"
"ENSG00000134324",2366.83726594442,-0.015420653609958,0.0486475302359566,-0.316987389393928,0.75125317102087,0.901684855748256,"LPIN1"
"ENSG00000147872",342.60229872448,0.0195249229536089,0.10924960235093,0.178718480740015,0.858158757280444,0.945057377538356,"PLIN2"
"ENSG00000110090",2013.20824710891,-0.0129594985812092,0.0794194431486131,-0.163177907920594,0.870378359983948,0.949028547216233,"CPT1A"
"ENSG00000177666",1031.35823039064,-0.0061388742884689,0.0505002757595883,-0.121561203303,0.903246540830712,0.962776890084757,"PNPLA2"
"ENSG00000204310",447.521533546381,-0.00287292282646868,0.0429727784799151,-0.0668544815600287,0.946697550373017,0.980439358483854,"AGPAT1"
