"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000165029",1480.1707857421,0.207062761342369,0.115008415968194,1.80041399230846,0.0717952930613212,0.556519692590509,"ABCA1"
"ENSG00000278540",3935.30880928755,0.0764015461223122,0.0432012777907355,1.7685019987695,0.0769770183468965,0.560712609773563,"ACACA"
"ENSG00000204310",1227.08381834607,-0.0586379966007863,0.0355462897454265,-1.64962354779463,0.0990199556959919,0.581444910062009,"AGPAT1"
"ENSG00000110090",1966.73440964548,0.0841487359979035,0.0935519227957094,0.899486974539907,0.368393330735853,0.799361665378252,"CPT1A"
"ENSG00000169710",7201.07901403254,0.0438368692211377,0.0521176633322265,0.841113480888379,0.400284363576081,0.815057487859414,"FASN"
"ENSG00000177666",1323.38915063207,-0.0348544444301725,0.0507397973600762,-0.686925179910102,0.492129878532067,0.858055945707753,"PNPLA2"
"ENSG00000185000",1136.12917994372,-0.0395653703200607,0.0576271351032289,-0.686575347693171,0.492350367870423,0.858055945707753,"DGAT1"
"ENSG00000198911",10907.3166572794,-0.0311448885319396,0.0454283148906499,-0.685583178836991,0.492975991874777,0.858502194830634,"SREBF2"
"ENSG00000112972",2583.96362314906,-0.051593730139155,0.114897290642523,-0.449042182375538,0.653401227487786,0.912790273131721,"HMGCS1"
"ENSG00000119927",2154.98274487741,0.0382026818053655,0.0954202581402948,0.400362381635949,0.68888962745699,0.922943000030364,"GPAM"
"ENSG00000147872",768.865585760434,-0.0414256038237701,0.128443152545684,-0.322520920755478,0.747058091329832,0.940806158495477,"PLIN2"
"ENSG00000064687",741.913715221309,-0.011342189389838,0.0946077608879376,-0.119886458398194,0.904573091734761,0.980955756292865,"ABCA7"
"ENSG00000134324",3439.05959165041,0.00324341725987244,0.0470784570808677,0.0688938733548796,0.945074095288247,0.991393349346675,"LPIN1"
"ENSG00000072310",4385.41448833253,-0.00210892817307924,0.109226701724118,-0.0193078078875432,0.984595555297062,0.997792101934305,"SREBF1"
"ENSG00000075239",1910.46287910336,-0.000126452043020936,0.03038997519197,-0.00416097881693397,0.996680028824332,0.999081041320741,"ACAT1"
