"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000210082",24018.0681559762,1.23544681901161,0.159471546546716,7.74713010417624,9.39926396903867e-15,1.82853281253678e-10
"ENSG00000211459",6978.38116576197,1.07347231276653,0.15741449909824,6.81939922253663,9.14220192395349e-12,5.92841320761971e-08
"ENSG00000174429",22.7409788874151,-0.428345560977103,0.0874497026975554,-4.89819345022287,9.67217874927508e-07,0.00470406413470994
"ENSG00000198576",117.982751607942,0.397656486482481,0.0907826967809563,4.38031145342554,1.18509798084281e-05,0.0461097922386321
"ENSG00000007908",33.0833467691336,0.607010382165068,0.14420244927254,4.2094318454871,2.56013652175362e-05,0.0830081598236583
"ENSG00000134285",381.854079716121,0.185691034011614,0.0451138902519212,4.11605013388768,3.85420505025815e-05,0.0980130946107121
"ENSG00000196569",774.480394568365,-0.170570687680585,0.0415446372272052,-4.10572095617888,4.03055801832886e-05,0.0980130946107121
"ENSG00000275340",16.0545374103079,0.247624108103736,0.0611107020174697,4.05205798540733,5.07690778508676e-05,0.109740182278975
"ENSG00000067066",801.375775456525,0.637397453578262,0.158462427814624,4.02238853947081,5.76109192650306e-05,0.112076282338191
"ENSG00000155893",414.625409535147,-0.136944262250242,0.0345980022895188,-3.95815518781349,7.55308797730172e-05,0.132967029111023
"ENSG00000117868",1816.0990053836,-0.0864669349256239,0.0219891427718267,-3.93225583292899,8.41524372287373e-05,0.132967029111023
"ENSG00000144824",241.007409865243,-0.281617947935069,0.0719655508453848,-3.91323271519333,9.10686926620157e-05,0.132967029111023
"ENSG00000183508",42.2270505749411,0.34825182327352,0.0893682879531931,3.8968165470051,9.74653908544237e-05,0.132967029111023
"ENSG00000275014",42.2353655632492,-0.648793212341079,0.167019353191028,-3.88453912642701,0.00010252418200192,0.132967029111023
"ENSG00000095627",36.0896788864586,-0.367224282885171,0.0959435723274898,-3.82750270785939,0.000129449960463105,0.157394970678078
"ENSG00000260641",66.4029643598735,-0.217807635352758,0.0578240779849893,-3.76672906759187,0.000165400325759465,0.166527362457618
"ENSG00000117228",151.578518514544,0.388475849877037,0.103488400587281,3.75381054951566,0.000174166518313533,0.166527362457618
"ENSG00000116285",429.841962411613,-0.172110567653352,0.0459208078365007,-3.74798649592892,0.000178259849236516,0.166527362457618
"ENSG00000125347",187.474596597217,0.286896602571627,0.0765880166922369,3.74597247666693,0.000179696293578552,0.166527362457618
"ENSG00000188536",135.700212857691,0.506735527616179,0.135350368498491,3.74387992613281,0.000181200271956222,0.166527362457618
"ENSG00000149295",15.8296138730103,0.345160486892929,0.0924648346490178,3.73288383852202,0.000189299909276619,0.166527362457618
"ENSG00000133116",58.3066394967789,0.306715959900234,0.0825354505599619,3.71617235768775,0.000202263631862293,0.166527362457618
"ENSG00000106366",66.1426176423033,-0.486121482704292,0.130951346693481,-3.71222973248348,0.000205441384752896,0.166527362457618
"ENSG00000128641",472.423841236122,-0.133182303089188,0.0359876153296276,-3.70078155691362,0.000214936446218533,0.167254944989414
"ENSG00000168229",19.8136116223699,-0.365874712787893,0.0998966977957347,-3.66253060272344,0.000249735906932898,0.186860089748946
"ENSG00000180914",111.334417127254,0.31327328713572,0.086270750408579,3.63128042415367,0.00028201854356078,0.197418108046858
"ENSG00000267041",76.9503232161459,-0.122030768844854,0.0336733191366518,-3.62396021460295,0.000290126253385483,0.197418108046858
"ENSG00000267796",19.9675817161332,0.159712233683702,0.044116053602664,3.62027472180915,0.000294290384155386,0.197418108046858
"ENSG00000162062",34.7194897772143,0.163920326460037,0.0454509543859057,3.60653211081676,0.000310316473400755,0.201229889117943
"ENSG00000135625",30.4802387167845,0.300160221479378,0.0854992149426636,3.51067810015177,0.000446965284673539,0.28049234348513
"ENSG00000179833",272.866034209611,-0.14844887670445,0.0430127217893837,-3.45127837832131,0.000557937767159454,0.330328728035663
"ENSG00000259781",24.1514287291035,-0.44427655729572,0.129234514941327,-3.43775467023979,0.000586558860470767,0.330328728035663
"ENSG00000274012",9636.72292077733,0.429945183578278,0.125178335126547,3.43466130256192,0.000593294858155825,0.330328728035663
"ENSG00000158714",23.9369706465263,0.271292338720705,0.0789971834428629,3.43420267530076,0.000594299654633916,0.330328728035663
"ENSG00000123975",31.9673474654378,-0.32524600132505,0.096037942959603,-3.38664064745597,0.000707539987045921,0.376472304927893
"ENSG00000177989",22.6864366393617,0.306209270339619,0.0905042240076139,3.38336993325149,0.000716021141273366,0.376472304927893
"ENSG00000171357",93.2750986893852,0.0897154734353868,0.0265828067236932,3.37494360049737,0.00073830819982348,0.376776240846604
"ENSG00000206172",44.5918429303318,0.446254516026621,0.132718982286621,3.36240158218578,0.000772676639993269,0.376776240846604
"ENSG00000282936",44.0909503329275,0.246504281185489,0.0733668651050374,3.35988570361533,0.000779747240564501,0.376776240846604
"ENSG00000155011",58.0028667951408,-0.233153030776124,0.069710058805875,-3.34461101840978,0.000823980448028278,0.376776240846604
"ENSG00000145375",341.584770871562,-0.0681406630126487,0.0204062014373342,-3.3392134847783,0.000840159699293457,0.376776240846604
"ENSG00000227855",78.70743851849,0.0996046275813132,0.0298380705078909,3.33817253883666,0.00084331365905308,0.376776240846604
"ENSG00000106809",141.367406073016,-0.367559241815583,0.110620411758439,-3.32270722891739,0.000891484266483646,0.376776240846604
"ENSG00000139620",281.585802191096,-0.0820589769670356,0.024743020031227,-3.31644952247029,0.000911690551874541,0.376776240846604
"ENSG00000162722",47.3085111921368,0.203296654854665,0.0614439491257936,3.30865215773254,0.000937462290229697,0.376776240846604
