"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000147872",153.86127744981,-0.559657605576288,0.190263849554957,-2.94148156302615,0.00326646286932273,0.209287988033076,"PLIN2"
"ENSG00000064687",236.542207535507,0.3918203287232,0.209575302346622,1.86959209570963,0.0615404837577958,0.352305320233037,"ABCA7"
"ENSG00000110090",562.309819594544,-0.199215280996088,0.128875654642193,-1.54579452224072,0.122154200391601,0.42928648497195,"CPT1A"
"ENSG00000165029",983.474287069063,0.225099391228299,0.145655150113569,1.54542692828085,0.12224303100688,0.42928648497195,"ABCA1"
"ENSG00000075239",773.354931212102,-0.146866148109016,0.106821910396402,-1.37486914027295,0.169172018078167,0.476613401256219,"ACAT1"
"ENSG00000185000",226.189722907408,0.137818712342315,0.127897455132812,1.07757196731711,0.281224817925071,0.579178575334111,"DGAT1"
"ENSG00000112972",1561.17516822158,-0.169172102014404,0.159386356317294,-1.06139638249606,0.288509800227639,0.585770939174335,"HMGCS1"
"ENSG00000278540",2971.16279298775,-0.0487705616787962,0.0584503609347279,-0.834392823224115,0.404059660106691,0.67272630708383,"ACACA"
"ENSG00000169710",3656.79210214716,-0.149770071714245,0.204275496700462,-0.733176881874672,0.463450553499305,0.71486318874174,"FASN"
"ENSG00000177666",183.409163769216,0.0820142850901823,0.173463681981056,0.472803783210016,0.63635317473269,0.822989692569882,"PNPLA2"
"ENSG00000198911",3253.80953825394,-0.0494091753540346,0.140977099280328,-0.350476606528739,0.725981043495312,0.872777879091202,"SREBF2"
"ENSG00000119927",876.665411013048,-0.0353392456393157,0.103428879092292,-0.341676772961849,0.732594153731111,0.876067792151765,"GPAM"
"ENSG00000072310",966.29077430711,0.0558529201208756,0.22238419730641,0.251155076652857,0.801694215165432,0.910625296133773,"SREBF1"
"ENSG00000204310",211.46115246892,0.0277465134973949,0.184247764322887,0.150593488064095,0.880296398579535,0.946821976764775,"AGPAT1"
"ENSG00000134324",1525.74020657815,-0.00513698283383003,0.0535158630967105,-0.0959899090956788,0.923528586928933,0.965819814390292,"LPIN1"
