"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000169710",17148.3382055095,-0.292889224502472,0.169223365172137,-1.73078477788537,0.083490157844674,0.999994345976381,"FASN"
"ENSG00000278540",3097.66821856984,-0.130757685912933,0.117584123804262,-1.11203521089803,0.266123011361258,0.999994345976381,"ACACA"
"ENSG00000198911",11603.5760852318,-0.0803150780456157,0.076011191361529,-1.05662175012646,0.290684249972818,0.999994345976381,"SREBF2"
"ENSG00000112972",1433.14687847642,-0.229863103425817,0.243564676818707,-0.943745646651843,0.34529964186441,0.999994345976381,"HMGCS1"
"ENSG00000204310",1005.61521885075,0.0585234346720783,0.0930728654633105,0.628791585826359,0.529485509318885,0.999994345976381,"AGPAT1"
"ENSG00000134324",4664.66778014229,0.051906680439468,0.088060924130099,0.589440560069326,0.555565774690825,0.999994345976381,"LPIN1"
"ENSG00000185000",2280.55093475747,0.0792014840364552,0.161251698069783,0.491166821711111,0.623308463101884,0.999994345976381,"DGAT1"
"ENSG00000165029",1011.32629279726,0.124833178033851,0.263905867003291,0.473021609755625,0.636197761976565,0.999994345976381,"ABCA1"
"ENSG00000110090",1221.08443036433,0.0788394794098756,0.224745773395217,0.350794047064173,0.725742863519617,0.999994345976381,"CPT1A"
"ENSG00000072310",2669.93798151556,-0.0812333029366895,0.240887181845871,-0.337225510773195,0.735946907644796,0.999994345976381,"SREBF1"
"ENSG00000147872",369.678430922855,0.0641573167669357,0.23087448242008,0.277888297114621,0.781098107777344,0.999994345976381,"PLIN2"
"ENSG00000064687",1729.40445257072,0.0465966723913582,0.204454829146678,0.22790692978902,0.81971859529487,0.999994345976381,"ABCA7"
"ENSG00000177666",2807.2959579876,0.0158916048934325,0.180236228598618,0.0881709799244788,0.929740782130258,0.999994345976381,"PNPLA2"
"ENSG00000119927",1206.79121105948,0.00562673108961654,0.134079222080954,0.041965719984706,0.966526025519702,0.999994345976381,"GPAM"
"ENSG00000075239",1635.98891685513,-0.00268964666307568,0.0779988313793037,-0.0344831661643248,0.972491865820034,0.999994345976381,"ACAT1"
