"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000210082",28115.3197987902,-1.58802834378204,0.287920457174672,-5.51551063569838,3.4776871085353e-08,0.000288752360621686
"ENSG00000148690",462.300328467861,-0.236173259018918,0.0501051016140396,-4.71355713113136,2.43429432056289e-06,0.0112464427505878
"ENSG00000212443",92.215716807649,0.860980019356868,0.183510026039166,4.69173286026951,2.70900704578773e-06,0.0112464427505878
"ENSG00000240869",164.520379191918,0.979195313155856,0.215744514775441,4.53867999459943,5.66074647132214e-06,0.0188004711805551
"ENSG00000196456",86.281956347992,0.274032407906704,0.0627409193024294,4.3676823826216,1.25571925610197e-05,0.0347541232780488
"ENSG00000142871",117.864143782044,-0.662149753372992,0.153765960396545,-4.30621804504315,1.6606936761266e-05,0.036768020543047
"ENSG00000082438",448.367095201104,-0.320121760533619,0.0745869988046499,-4.29192440591485,1.77131256379848e-05,0.036768020543047
"ENSG00000182923",446.708043380025,-0.141569913483949,0.0333149176894702,-4.24944509254167,2.14300728988375e-05,0.0368854882272211
"ENSG00000250198",32.1861806831869,0.442286114824942,0.104403483960684,4.23631566731525,2.27217287402107e-05,0.0368854882272211
"ENSG00000235531",78.6649487892948,-0.46137513592407,0.109331348670269,-4.2199711385206,2.44333596591251e-05,0.0368854882272211
"ENSG00000180929",94.7374311820398,0.434516459752039,0.104991990843113,4.13856767799865,3.49480785124989e-05,0.0483623159815464
"ENSG00000165566",5435.42899098039,0.240342875456797,0.0593913031411457,4.04676884906218,5.19294750193486e-05,0.0627294821811256
"ENSG00000167333",183.9984396801,0.181615241968203,0.0450626031520545,4.0302874060644,5.57086947188982e-05,0.0627294821811256
"ENSG00000244642",95.0730243840496,1.14641219398592,0.284731352578695,4.0262942018971,5.66627865058945e-05,0.0627294821811256
"ENSG00000159307",28.3888794712044,0.564039711533432,0.140635611169528,4.01064642762147,6.05527326637894e-05,0.0628461674134304
"ENSG00000180447",68.313191457821,0.359662770035791,0.090369316484957,3.97992132756322,6.89380785566069e-05,0.0673403372065303
"ENSG00000166428",105.512423300144,0.334017322759974,0.0848008960284009,3.93884190384153,8.18758565492527e-05,0.0702411737287719
"ENSG00000129757",259.10237753282,0.481301416167965,0.122391286496591,3.93248106090765,8.40736054433438e-05,0.0702411737287719
"ENSG00000185896",1359.66075074018,0.251027164963782,0.0638585356578674,3.93098843212913,8.45973428023268e-05,0.0702411737287719
"ENSG00000145414",206.534580183979,-0.1941314464639,0.0497874992620733,-3.89920058932912,9.65107982373437e-05,0.072916543803447
"ENSG00000108669",1226.05001101199,0.163675926631712,0.0419792387604194,3.8989731940074,9.66014671610161e-05,0.072916543803447
"ENSG00000173933",129.942475101328,-0.234858230744213,0.0606022198140834,-3.87540640367161,0.000106446890309223,0.0768546548032588
"ENSG00000089127",53.1551621283161,0.297990395833195,0.0782908545041956,3.8061967482706,0.000141120135515445,0.0946875365848918
"ENSG00000273173",50.5144200456677,-0.453858013406617,0.119320105692306,-3.80370106758867,0.000142550187560056,0.0946875365848918
"ENSG00000171169",62.559832007988,0.203292165549009,0.0538774573838171,3.77323235765893,0.000161146077237234,0.0991370805175323
"ENSG00000163075",249.393801727019,-0.239331972747503,0.0634895382673527,-3.76962849752793,0.00016349071959353,0.0991370805175323
"ENSG00000204381",137.812691564525,0.337339138968579,0.0898289200522692,3.75535115831616,0.000173098607541188,0.0991370805175323
"ENSG00000170775",1103.27534433368,0.444102967891843,0.118260077171656,3.75530761109872,0.000173128708599809,0.0991370805175323
"ENSG00000112144",518.223963995004,0.161546187348348,0.0431237039672804,3.74611112883343,0.000179597055902566,0.0994129570106002
"ENSG00000130725",646.387876481423,0.225352880571533,0.0605082356013026,3.72433402382471,0.000195831500245278,0.102931155963591
"ENSG00000170379",38.8201773477868,-0.341499230098677,0.0917735094937778,-3.72110897776913,0.000198349812768573,0.102931155963591
"ENSG00000076685",529.888798110578,-0.191138972324928,0.0515842386932664,-3.70537546287135,0.000211077822720168,0.106216918911852
"ENSG00000148832",81.0907072782169,0.221281754976521,0.0602358038677163,3.67359179703948,0.000239164700715648,0.11324543970085
"ENSG00000185115",214.848212648731,0.197438756377134,0.0537599518261448,3.67259920573655,0.000240095895205022,0.11324543970085
"ENSG00000166173",844.777524284351,0.237787491850795,0.0648469160067862,3.66690517442512,0.00024550378352587,0.11324543970085
"ENSG00000090686",1151.71429554531,-0.130909626833805,0.035990013607561,-3.63738753369915,0.000275417387759953,0.117536828988176
"ENSG00000126870",670.211460153576,-0.217669178029946,0.0598591127291589,-3.6363582436449,0.000276519701707191,0.117536828988176
"ENSG00000005513",719.267956910706,0.359855488266792,0.099145649111311,3.62956409577571,0.000283900232741284,0.117536828988176
"ENSG00000120948",422.307528575692,-0.203929593529115,0.0562473174964072,-3.62558789656308,0.000288304811045634,0.117536828988176
"ENSG00000124831",961.301025140483,-0.147053057366066,0.0405949955147909,-3.62244300070158,0.00029183377989555,0.117536828988176
"ENSG00000159461",2014.33100573841,0.178438708209971,0.049400511939729,3.61208216683412,0.000303748282924737,0.117536828988176
"ENSG00000204227",309.466719106661,0.172982516166286,0.0478968087462956,3.61156663030635,0.000304352863211584,0.117536828988176
"ENSG00000104883",48.4875836398222,0.373909468148253,0.103832585344333,3.60108020914901,0.000316897783512294,0.119600104386481
"ENSG00000123700",500.500665457888,0.274579020897952,0.0763866028216667,3.59459657525271,0.000324894615319122,0.119893332933097
"ENSG00000264169",63.1562442001253,1.30763382813839,0.364934338338231,3.58320303343566,0.000339406587382332,0.120332959251447
