"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000064687",1729.40445257072,0.345927980636802,0.132270732376426,2.61530252703474,0.00891484548151275,0.944942183850948,"ABCA7"
"ENSG00000112972",1433.14687847642,-0.288098330744995,0.161701997997054,-1.7816621582514,0.0748043414062932,0.944942183850948,"HMGCS1"
"ENSG00000278540",3097.66821856984,-0.127467607348973,0.0783658854388847,-1.62657011574738,0.103828430577867,0.944942183850948,"ACACA"
"ENSG00000185000",2280.55093475747,0.125094981024317,0.107756961426501,1.16089929938905,0.245682853813366,0.944942183850948,"DGAT1"
"ENSG00000198911",11603.5760852318,-0.0533771752456813,0.0511357993087339,-1.04383183537261,0.296563199779189,0.944942183850948,"SREBF2"
"ENSG00000147872",369.678430922855,-0.158370938198274,0.154472933090514,-1.0252342273159,0.30525268184742,0.944942183850948,"PLIN2"
"ENSG00000204310",1005.61521885075,-0.0577309848880882,0.0624522030348033,-0.924402696505613,0.355276691311702,0.944942183850948,"AGPAT1"
"ENSG00000134324",4664.66778014229,0.0372684437398511,0.0592287496685273,0.629228946219924,0.529199180965906,0.947206505415938,"LPIN1"
"ENSG00000119927",1206.79121105948,-0.0418179713111099,0.0900759634266015,-0.464252279079816,0.642467009515732,0.954244311411328,"GPAM"
"ENSG00000072310",2669.93798151556,-0.0671176262512481,0.162003469027811,-0.414297463221148,0.678656271451056,0.959541791011561,"SREBF1"
"ENSG00000169710",17148.3382055095,-0.040172289054962,0.115737369575913,-0.347098687331172,0.728517179630842,0.965753759447994,"FASN"
"ENSG00000165029",1011.32629279726,-0.0430324722143638,0.177737283777283,-0.242112804358407,0.808692756876267,0.975948170932742,"ABCA1"
"ENSG00000177666",2807.2959579876,0.0253335120900253,0.121231392996137,0.208968250417056,0.834473023924596,0.98112674129688,"PNPLA2"
"ENSG00000075239",1635.98891685513,0.00906125536187499,0.0524493317021278,0.172762074707377,0.862838448722895,0.981309224215641,"ACAT1"
"ENSG00000110090",1221.08443036433,-0.00508427454740541,0.151320985977073,-0.0335992692261187,0.973196705013691,0.995256818426713,"CPT1A"
