"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000185000",1091.66155904139,-0.275585189038323,0.150119711098543,-1.83576951368779,0.0663917520945386,0.808278672745557,"DGAT1"
"ENSG00000064687",695.553357296401,-0.281792723558682,0.218238880147885,-1.29121228704863,0.196630075640931,0.823461260660738,"ABCA7"
"ENSG00000204310",1204.49177004819,0.0885417004797135,0.07024960780313,1.26038711458498,0.207529747682371,0.833110401335185,"AGPAT1"
"ENSG00000110090",1643.12022753038,-0.263204116434318,0.229366034870603,-1.14752873756049,0.251163163072227,0.847136933514818,"CPT1A"
"ENSG00000134324",2933.85083821762,-0.088250786969411,0.102128579747394,-0.86411450338085,0.387524992480005,0.896676118041105,"LPIN1"
"ENSG00000119927",1797.67621142874,-0.189594400792014,0.222443363761173,-0.852326621870241,0.394032834198951,0.898826686286638,"GPAM"
"ENSG00000177666",1241.45516595028,0.10421973861941,0.136592399981819,0.762998077735528,0.445464542262785,0.913760081595258,"PNPLA2"
"ENSG00000165029",1192.68005247225,-0.192728812884519,0.287083870623076,-0.671332779742129,0.502008556862801,0.932938620277588,"ABCA1"
"ENSG00000072310",4532.87198018039,0.148634789927055,0.262072492612495,0.567151433732609,0.570611300990872,0.950417573559936,"SREBF1"
"ENSG00000112972",2399.77136662516,0.137231352955177,0.28277299063906,0.485305731092058,0.62745949073134,0.963864736415167,"HMGCS1"
"ENSG00000075239",1785.69068749216,-0.0302819124578785,0.071826156295659,-0.421600069106144,0.67331695583522,0.966909324284515,"ACAT1"
"ENSG00000169710",6365.63035188862,0.0394570286906449,0.113407729320703,0.347921864999742,0.72789886404546,0.975302345756759,"FASN"
"ENSG00000147872",689.538656815754,-0.07024399685885,0.342681399349469,-0.204983395632789,0.83758509793845,0.986445008709502,"PLIN2"
"ENSG00000198911",10051.9018963257,0.0132574893840843,0.103526211051844,0.128059254264075,0.898102080876587,0.993788133148467,"SREBF2"
"ENSG00000278540",3551.00016600467,0.00412882967059581,0.106186027691176,0.0388829845166053,0.968983682698279,0.997249873809149,"ACACA"
