"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000278540",2808.71847845424,-0.0330018205147465,0.0312811312501981,-1.05500725823455,0.291422005196488,0.686954404249781,"ACACA"
"ENSG00000112972",1402.1792295768,-0.0734934087141291,0.0890649163990038,-0.825166762464408,0.409276920635343,0.762105017276352,"HMGCS1"
"ENSG00000075239",723.593047869082,0.03841429388462,0.053576434193654,0.716999823948158,0.473374205288894,0.800249623641187,"ACAT1"
"ENSG00000072310",963.614524495847,0.0770170480365707,0.115273037070078,0.668127170014179,0.504052419785069,0.817172164693045,"SREBF1"
"ENSG00000198911",3197.59429573659,-0.0394555115918851,0.0694552660666302,-0.568070843671298,0.56998686457122,0.848400016363672,"SREBF2"
"ENSG00000119927",890.35462462982,0.0364058491944877,0.064739825731055,0.562340858712324,0.573883805215093,0.850657365830745,"GPAM"
"ENSG00000064687",240.249399044837,-0.0493534727381606,0.106670643727097,-0.462671556238331,0.643599809384463,0.883105712961385,"ABCA7"
"ENSG00000147872",162.504568702046,0.047122050560641,0.103318496930341,0.45608532799709,0.648328620322876,0.885087087310332,"PLIN2"
"ENSG00000134324",1509.35519067644,0.0120979503579967,0.0291189233768785,0.415466952586679,0.677800102722287,0.896999402757913,"LPIN1"
"ENSG00000110090",607.316086946588,0.0356028796504182,0.0874052933440696,0.407330932581715,0.683764946877262,0.899231860920552,"CPT1A"
"ENSG00000185000",225.581050203864,0.0245321268713754,0.0658238570520105,0.372693548662629,0.709376538515321,0.909851107133744,"DGAT1"
"ENSG00000165029",1015.55789847284,-0.0108288786777035,0.0840285424760946,-0.1288714329513,0.897459381345884,0.973501344753173,"ABCA1"
"ENSG00000204310",208.378616206368,0.0106784822652115,0.0934830542140887,0.114229069161095,0.909056208864122,0.976389438136606,"AGPAT1"
"ENSG00000177666",186.638327681254,0.00544871862536004,0.0887881218296065,0.0613676527116621,0.951066413184531,0.985363667166354,"PNPLA2"
"ENSG00000169710",3628.15039289667,0.00250834475447714,0.100626703052302,0.024927227847,0.980113009297514,0.994508696888014,"FASN"
