"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000072310",-0.762104524538309,5.57088397476664,-1.94929437309021,0.0544949283612256,0.71254316535211,-4.03384874621858,"SREBF1"
"ENSG00000064687",0.476527336240415,5.32385322661669,1.40651704377585,0.163147030360957,0.759916111356898,-4.44980801274232,"ABCA7"
"ENSG00000112972",-0.447737934781998,4.84560288658589,-1.14129999568899,0.256889496200362,0.81286672250477,-4.59908783233238,"HMGCS1"
"ENSG00000204310",-0.184353038651925,4.43697957292765,-1.11587625740505,0.267560160795105,0.818938434108162,-4.61087049739625,"AGPAT1"
"ENSG00000278540",0.168844203842199,6.30283026156216,0.971757761302595,0.333875978207509,0.841784470535151,-4.70151853429059,"ACACA"
"ENSG00000075239",-0.140400441517556,5.22722277143089,-0.952453930928828,0.343516199128914,0.845096913729331,-4.7029522352735,"ACAT1"
"ENSG00000185000",0.160725679672324,5.77959958275113,0.740287393544343,0.461126845318508,0.885680475891112,-4.79995482526291,"DGAT1"
"ENSG00000177666",0.160458508239589,6.08186362278528,0.675235744846985,0.501323945719482,0.893666880575774,-4.82278705744548,"PNPLA2"
"ENSG00000110090",0.180405173682731,4.74021007220987,0.59029360400558,0.556530209217649,0.909975143018957,-4.83106338452395,"CPT1A"
"ENSG00000165029",0.127074012867649,4.38744756983522,0.337731547494257,0.736382333481071,0.953174647762807,-4.86696248646935,"ABCA1"
"ENSG00000169710",0.0735074277610117,8.61696566719815,0.288143328579906,0.773925136982948,0.961122994334096,-4.87077951007399,"FASN"
"ENSG00000198911",-0.0333746354144786,8.11304473383566,-0.258406667835739,0.796705878994673,0.965438906709103,-4.88887862683771,"SREBF2"
"ENSG00000134324",0.0351028147146542,6.90743394918998,0.255480988247932,0.798957097563805,0.965879716304889,-4.91266119572062,"LPIN1"
"ENSG00000147872",0.0750767195820954,3.14663411072636,0.212906168042929,0.831900251662603,0.972211060570039,-4.80930729857592,"PLIN2"
"ENSG00000119927",0.0165264256254511,4.70858609209228,0.0782314124350158,0.937824351229465,0.989783540550666,-4.90382463596364,"GPAM"
