"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000072310",-0.829923156017882,5.61325636502884,-2.53616664509708,0.0121604236535731,0.176112527994036,-3.04879445354374,"SREBF1"
"ENSG00000204310",-0.299077763498825,4.44006526737707,-2.15555910327641,0.0326051561451592,0.242730235626399,-3.81573824158652,"AGPAT1"
"ENSG00000075239",-0.25175674140192,5.26601468960679,-2.04087064688353,0.042898655354283,0.270878574924832,-4.09824887485521,"ACAT1"
"ENSG00000112972",-0.64966240177352,5.02992724509512,-1.97562193300784,0.049908695218574,0.287095165676859,-4.17342211715097,"HMGCS1"
"ENSG00000064687",0.433636557320175,5.38914957469864,1.49286603923198,0.137431488275726,0.451366028633509,-5.02497972678944,"ABCA7"
"ENSG00000177666",0.267649940085698,6.00894726716909,1.42557962788765,0.155927781592142,0.477415839979853,-5.11492559913249,"PNPLA2"
"ENSG00000198911",-0.156805221983094,8.18813394323958,-1.33416656366131,0.184035425385654,0.508897697062,-5.16268725403423,"SREBF2"
"ENSG00000185000",0.221503441138719,5.73794502042821,1.31987501368627,0.18875244704961,0.514118470199106,-5.25529512250529,"DGAT1"
"ENSG00000134324",0.168780857366373,6.91217038745126,1.30920750007599,0.192331564831456,0.51951346926905,-5.23920740871759,"LPIN1"
"ENSG00000110090",0.286561847835669,4.6822038101295,1.04745675355129,0.29646065484986,0.620676492465717,-5.52892143777779,"CPT1A"
"ENSG00000165029",0.263922385579829,4.42162005152978,0.850046122986799,0.396563181221571,0.703411220063225,-5.68084486858438,"ABCA1"
"ENSG00000147872",0.224658178386757,3.06953570277287,0.769434297234417,0.442764166418932,0.737911170165306,-5.5673168675678,"PLIN2"
"ENSG00000119927",-0.115152938580761,4.76498761223225,-0.633541099595831,0.527280329118698,0.790873699186645,-5.83274537929854,"GPAM"
"ENSG00000278540",0.0635015569464148,6.36736462157484,0.381952903133804,0.703000530239794,0.88528917634053,-6.00546753626027,"ACACA"
"ENSG00000169710",0.00679582983205407,8.66261022261807,0.0306647500245108,0.97557492600208,0.991855444276822,-5.96301028732713,"FASN"
