"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000204310",-0.229565751646121,3.5720036951731,-1.8161023164733,0.0713812937429934,0.717175360972887,-4.07762854023568,"AGPAT1"
"ENSG00000112972",-0.169837912460008,6.62405483502755,-1.31261176696231,0.191348464910575,0.83222089123205,-4.57235031703734,"HMGCS1"
"ENSG00000075239",-0.0956768665149195,5.88000930200758,-1.26083445346758,0.209355239196914,0.841679898187064,-4.61697267242223,"ACAT1"
"ENSG00000278540",-0.0635962931464764,7.84629284652915,-1.134004429213,0.258628697687231,0.872157683245172,-4.70792078647866,"ACACA"
"ENSG00000177666",-0.126539789964042,3.6146497265976,-0.99939252716124,0.319238012161648,0.897073040474402,-4.74866932878708,"PNPLA2"
"ENSG00000198911",-0.0729631724577766,7.72863736420636,-0.742953964594936,0.458688842115431,0.931758165964428,-4.95065793977713,"SREBF2"
"ENSG00000110090",-0.089812851918194,5.46273703806657,-0.717586232401556,0.474145109825953,0.934938093749502,-4.97156560039148,"CPT1A"
"ENSG00000064687",0.0958208824396296,4.02421426471963,0.667360512981759,0.505582537256768,0.941999499280951,-4.94752902469693,"ABCA7"
"ENSG00000185000",-0.0544253869669871,3.97552427275774,-0.659743979575445,0.510444908684248,0.943169246120684,-4.94218932651432,"DGAT1"
"ENSG00000147872",-0.088551555686704,3.44852238336419,-0.629216200709483,0.530178897399395,0.948694540719812,-4.92004469814639,"PLIN2"
"ENSG00000072310",0.0468280365956888,5.7086595204944,0.313962014942223,0.75399259938033,0.977695606914441,-5.11528783037257,"SREBF1"
"ENSG00000119927",-0.0260773537667651,6.17237333677018,-0.298382441016145,0.76583037491628,0.979385222917485,-5.11996146177214,"GPAM"
"ENSG00000169710",0.0364190703355636,7.76385017313844,0.273348527371412,0.784966920203209,0.981787038762722,-5.10689466006808,"FASN"
"ENSG00000134324",-0.0107125183963124,6.99454862920251,-0.223727130641456,0.823278589030213,0.986394915012107,-5.12687169042306,"LPIN1"
"ENSG00000165029",0.0162540369014215,6.25692339125168,0.164973208301394,0.869190496937945,0.990169877040094,-5.14053825996453,"ABCA1"
