"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000147872",186.402628771284,-0.346908008804939,0.11316513305978,-3.06550259276135,0.00217304493434894,0.177218323516927,"PLIN2"
"ENSG00000278540",2653.00533108661,-0.070764342043474,0.0332808974065861,-2.12627505739885,0.0334803636298648,0.382753226846071,"ACACA"
"ENSG00000198911",2942.24062855676,-0.117981231889773,0.0603127594163675,-1.95615708900488,0.0504466517202762,0.43045052820334,"SREBF2"
"ENSG00000204310",192.367214796722,-0.161262507515531,0.0850962017440949,-1.89506116854059,0.0580842983720823,0.452719659533457,"AGPAT1"
"ENSG00000119927",948.065317156823,0.118552138160465,0.0671048100630772,1.76667124233015,0.0772833021792412,0.495716780959055,"GPAM"
"ENSG00000112972",1292.55192535759,-0.113487032902595,0.0875545974439947,-1.29618587961858,0.194911453115513,0.628717273360155,"HMGCS1"
"ENSG00000169710",3385.40395754926,-0.106136234722326,0.0845254124083358,-1.25567248592163,0.209234738720242,0.640866269996511,"FASN"
"ENSG00000075239",678.33798034585,0.0572620760900136,0.0461737819975614,1.24014264400169,0.214922638427531,0.645743004600135,"ACAT1"
"ENSG00000165029",1214.1266596007,0.0935926550341295,0.0854103271688369,1.09580021686509,0.273166213576398,0.693973942242538,"ABCA1"
"ENSG00000185000",217.062657634991,-0.0700397734374295,0.0677695541110094,-1.03349910378193,0.301370389713311,0.712633857129405,"DGAT1"
"ENSG00000177666",184.921720341153,-0.068272222012935,0.0808720627480587,-0.844200329421843,0.398557470505915,0.768916554621517,"PNPLA2"
"ENSG00000072310",955.205665469902,0.0452613315882983,0.102035566790419,0.443583869938852,0.657343469732367,0.892801716643769,"SREBF1"
"ENSG00000110090",595.838063307179,-0.0051779635430758,0.0620952544643042,-0.0833874277148245,0.933543484924855,0.983892376916032,"CPT1A"
"ENSG00000064687",235.615230523686,0.00561695178672891,0.104791532120912,0.0536011991908646,0.957252901071304,0.989921958674102,"ABCA7"
"ENSG00000134324",1613.48685866714,-0.00122111953278929,0.0258018256764561,-0.0473268654746223,0.962252716515805,0.991006814005004,"LPIN1"
