"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000112972",743.028302856799,-0.38993741136066,0.127104307953954,-3.06785362068076,0.00215602200531725,0.48602485391865,"HMGCS1"
"ENSG00000110090",2016.5589051604,0.200201631414223,0.1050695845288,1.90541946379684,0.0567255671182522,0.52622683774118,"CPT1A"
"ENSG00000278540",1621.07939686397,-0.0899626591435701,0.0485987203061012,-1.85113226391428,0.0641505275125057,0.528236725447802,"ACACA"
"ENSG00000072310",2230.56372027294,0.167215983690897,0.103703048452887,1.61245003098308,0.106864045228361,0.563205661346962,"SREBF1"
"ENSG00000185000",885.213704654582,0.0697135695274597,0.0509895820596409,1.36721202079903,0.171558858578673,0.606935681521161,"DGAT1"
"ENSG00000147872",353.915794351554,-0.13559020168671,0.139102439622492,-0.974750709295155,0.329683932513906,0.717085270358104,"PLIN2"
"ENSG00000119927",747.637588590652,0.0868300875353172,0.109704892523718,0.791487831926407,0.428659374005895,0.77395968263328,"GPAM"
"ENSG00000064687",1109.23393476433,0.0640607992275111,0.0912403351362165,0.702110520877329,0.482610241664002,0.7988151095636,"ABCA7"
"ENSG00000075239",869.916543022212,0.0252651232526987,0.0371149939946343,0.680725510998363,0.496045190973488,0.806252263390575,"ACAT1"
"ENSG00000198911",5481.39672884264,-0.0306504313000216,0.0480654953078972,-0.637680546173124,0.523681651637483,0.819902224335062,"SREBF2"
"ENSG00000177666",1007.99953601935,0.032877569051756,0.0701429247645819,0.468722528495949,0.639267981713544,0.871902530399394,"PNPLA2"
"ENSG00000169710",4769.71187170307,-0.0387286847237925,0.0891327304154566,-0.434505759481105,0.663921213357119,0.882631751893925,"FASN"
"ENSG00000134324",2368.19986617735,-0.0216544537040074,0.0617716471734764,-0.350556520586121,0.725921080388241,0.905193689293958,"LPIN1"
"ENSG00000165029",326.817678461634,0.0296655579465082,0.103196969330681,0.287465398828224,0.773755992089524,0.924061650835721,"ABCA1"
"ENSG00000204310",418.06462735271,0.00723334286959278,0.0548214904122435,0.131943564744408,0.895028930146967,0.966299752362374,"AGPAT1"
