"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000173110",40.3850803587555,-1.35944910847587,0.218858388842714,-6.21154672509654,5.24655850076742e-10,9.2848345788081e-06
"ENSG00000120738",220.034396546159,-0.760043515758749,0.143487795688001,-5.29692098282271,1.17771627161287e-07,0.00104210224293665
"ENSG00000213626",150.985249440522,-0.642140475859275,0.137435885978369,-4.67229116535356,2.97858306000689e-06,0.0175706614709807
"ENSG00000116741",333.656646575712,-0.580661460392106,0.129023361537895,-4.50043661450848,6.78140248596619e-06,0.0300026199485359
"ENSG00000197019",96.1724733883625,-0.579303295357369,0.132695644122491,-4.36565419451611,1.26742856401352e-05,0.0397718123424835
"ENSG00000073756",159.155861643806,-0.559748876127135,0.128955861823878,-4.34062374684149,1.42078826939111e-05,0.0397718123424835
"ENSG00000265452",32.2142860439524,0.375218681724285,0.0868926486828551,4.31818672133907,1.57316317114417e-05,0.0397718123424835
"ENSG00000133316",142.151709257895,-0.356596550974685,0.0831716763512763,-4.2874758165099,1.80714924550295e-05,0.0399283990382578
"ENSG00000139160",148.441252675091,0.156409998754041,0.0368059739495536,4.24958184691476,2.14169944206275e-05,0.0399283990382578
"ENSG00000272579",145.038485360245,0.264776229707318,0.06265556288033,4.22590138106382,2.37986208073096e-05,0.0399283990382578
"ENSG00000067066",971.510412180679,1.07155627712153,0.254137426056651,4.21644420402159,2.48184658089414e-05,0.0399283990382578
"ENSG00000119714",76.9107922749464,-0.449530650056597,0.107539165667045,-4.18015750139258,2.91307260086004e-05,0.0429321143513496
"ENSG00000246263",73.2417524867175,0.284180116552753,0.0682785342496864,4.16207113517611,3.15374067111682e-05,0.0429321143513496
"ENSG00000155090",165.209785384199,-0.44065298625288,0.10817089436867,-4.07367424319374,4.62771993704489e-05,0.0584976855184881
"ENSG00000106236",466.660986525312,-0.653252778502068,0.164181689765106,-3.97884063342673,6.92521394788388e-05,0.0779931080963589
"ENSG00000143971",214.634143282523,0.236458875162812,0.0596682992211706,3.96288947815217,7.40480668523696e-05,0.0779931080963589
"ENSG00000178966",141.614281129535,0.234350057411841,0.0592696049668215,3.95396692019506,7.68660413219915e-05,0.0779931080963589
"ENSG00000166275",321.800876309994,0.255659489508347,0.0649113273032054,3.93859592970798,8.1959824651577e-05,0.0779931080963589
"ENSG00000173041",934.751996935406,0.217887560437789,0.0555493622483356,3.92241335667751,8.76664230958636e-05,0.0779931080963589
"ENSG00000251595",44.2270792227175,0.370929339522245,0.094844643504895,3.91091500600243,9.19471266312508e-05,0.0779931080963589
"ENSG00000198826",67.1675572070062,0.436647046634167,0.112106405078753,3.89493398104622,9.82254794354866e-05,0.0779931080963589
"ENSG00000044574",1595.55387951977,-0.321935995326095,0.0829353506087969,-3.88177047498907,0.000103698729747401,0.0779931080963589
"ENSG00000143870",586.991912845845,-0.215018613484016,0.0556446800702436,-3.86413603623177,0.000111483081963535,0.0779931080963589
"ENSG00000146409",605.057819012329,0.212034537593614,0.0548857896868399,3.8631955339153,0.000111913355828856,0.0779931080963589
"ENSG00000155011",60.4485234320204,-0.430150163597918,0.111496352306505,-3.8579752135337,0.000114330239028736,0.0779931080963589
"ENSG00000177606",1090.37617683817,-0.338651547169514,0.0877920179639235,-3.85742980994784,0.000114585568769019,0.0779931080963589
"ENSG00000162711",90.462439576862,0.252890425614756,0.0661172342211159,3.82487907417625,0.000130836290133587,0.0857559194997808
"ENSG00000248092",549.854422740006,0.164822756638017,0.0432338886308079,3.81235095564746,0.000137651235373369,0.0870004968715183
"ENSG00000059804",1297.01159964677,-0.362455631032759,0.0955592683514867,-3.79299294862296,0.000148842384693083,0.0889154837022901
"ENSG00000198521",385.03621683844,0.172669660080001,0.0456168864864542,3.7852136210847,0.000153576598412311,0.0889154837022901
"ENSG00000228133",35.050592352905,-0.575205642755041,0.152101954072953,-3.78171106519221,0.000155754082317398,0.0889154837022901
"ENSG00000204899",487.895671969234,0.328928951570496,0.0877101678861435,3.75018038954707,0.000176707404267719,0.0970986241116677
"ENSG00000102265",141.520838168377,-0.601877912591787,0.16093827602678,-3.73980588987815,0.000184162414860146,0.0970986241116677
"ENSG00000116285",447.517446503606,-0.307449395843756,0.0822812179976087,-3.73656836062746,0.000186548749494078,0.0970986241116677
"ENSG00000280037",26.3571387307881,0.285973092095177,0.0769081975005472,3.71836945070962,0.000200512871563911,0.0972163440821718
"ENSG00000179388",517.825854510342,-0.46100249146689,0.124038673881267,-3.71660287103821,0.000201919448718624,0.0972163440821718
"ENSG00000156697",151.708199978097,-0.138858572101212,0.0373784551379608,-3.71493609323063,0.000203255056283006,0.0972163440821718
"ENSG00000276023",203.046145089268,-0.271445662608984,0.0733023483003709,-3.70309640690748,0.000212983897531934,0.098002990759075
"ENSG00000129204",47.5090644633061,0.353267112181856,0.0956275988394442,3.69419619931041,0.000220583440739572,0.098002990759075
"ENSG00000258405",29.6826081233288,0.263641635372693,0.0713871002686263,3.69312711092931,0.000221513229946488,0.098002990759075
"ENSG00000267152",67.2425708949299,0.235246848196698,0.0639205499541341,3.6803007540689,0.000232959027221588,0.0987445404034775
"ENSG00000280106",21.3628580676417,0.27792576970901,0.0757010720412132,3.67135843938513,0.00024126469768642,0.0987445404034775
"ENSG00000139998",948.686294507183,-0.271006164109979,0.0738517574028231,-3.6695966845011,0.000242933444908405,0.0987445404034775
"ENSG00000111911",1166.39358643252,0.166287361298278,0.0453482065063542,3.66690050410213,0.000245508265680794,0.0987445404034775
