"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000198911",14240.8684458441,0.131985143968108,0.0572427451981646,2.30570954469773,0.0211268674304675,0.9997675438217,"SREBF2"
"ENSG00000169710",20185.1498719843,0.212070781723493,0.0951692456409873,2.22835413158049,0.025856909242797,0.9997675438217,"FASN"
"ENSG00000110090",1238.2271623831,-0.192766097267983,0.125652378754459,-1.53412214857208,0.124999605413989,0.9997675438217,"CPT1A"
"ENSG00000134324",6055.01631907207,0.0898880557706267,0.0589690155762139,1.52432688408121,0.127427074634219,0.9997675438217,"LPIN1"
"ENSG00000075239",1768.75099581261,-0.0891665625261797,0.062073289724838,-1.43647232040451,0.150867987133061,0.9997675438217,"ACAT1"
"ENSG00000112972",1745.05353086912,0.175041151449473,0.129889373618321,1.34761718047721,0.177781541865331,0.9997675438217,"HMGCS1"
"ENSG00000147872",460.19950624074,-0.201825506289443,0.160501597188606,-1.25746727649244,0.208584481237104,0.9997675438217,"PLIN2"
"ENSG00000278540",4323.99115660501,0.0463760548620819,0.0578544770812398,0.801598375817314,0.422785317448024,0.9997675438217,"ACACA"
"ENSG00000177666",3074.80304338709,-0.0545990776942565,0.0746148254734329,-0.731745699970804,0.464323797247598,0.9997675438217,"PNPLA2"
"ENSG00000119927",1251.64240762204,-0.0498537822972814,0.0880010329889481,-0.566513603352161,0.571044688154335,0.9997675438217,"GPAM"
"ENSG00000204310",925.011928539982,-0.0348625280424034,0.0633275115051772,-0.55051157409767,0.581968540564142,0.9997675438217,"AGPAT1"
"ENSG00000072310",2177.45684140854,0.067049677061638,0.147657756123386,0.454088419206437,0.649765188220828,0.9997675438217,"SREBF1"
"ENSG00000165029",1099.20162877718,0.0522942939994379,0.135809295185059,0.385056810199769,0.700195325913102,0.9997675438217,"ABCA1"
"ENSG00000064687",2327.97801350722,0.0264913497687687,0.145027765161813,0.182663986714621,0.855061674709594,0.9997675438217,"ABCA7"
"ENSG00000185000",2552.75773155221,0.00177875714660259,0.0697611067565547,0.0254978343851384,0.979657875837339,0.9997675438217,"DGAT1"
