"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000134324",0.282897741894899,6.37693611753014,1.21587079014748,0.227873590496704,0.999687690987713,-4.57033864495559,"LPIN1"
"ENSG00000165029",0.593902842830129,4.91175698405425,1.01034243684921,0.315602143360515,0.999687690987713,-4.59905298517539,"ABCA1"
"ENSG00000112972",-0.397840954535306,5.91336721436483,-0.783515567648508,0.435808770463244,0.999687690987713,-4.62705163148947,"HMGCS1"
"ENSG00000169710",0.150224743804949,7.4771106672012,0.638788558323343,0.524919940853072,0.999687690987713,-4.62897904361876,"FASN"
"ENSG00000064687",0.236998674136789,4.059059947786,0.551525157514581,0.582924562837684,0.999687690987713,-4.64283492392744,"ABCA7"
"ENSG00000147872",0.328905886336905,3.91526431553111,0.549066416437504,0.584602167903712,0.999687690987713,-4.64285475338841,"PLIN2"
"ENSG00000075239",-0.0810744019214429,5.53436664511509,-0.538544169365327,0.591807277103247,0.999687690987713,-4.65022467740561,"ACAT1"
"ENSG00000110090",0.208523038936268,5.38200721452987,0.471843054454942,0.638418152509635,0.999687690987713,-4.65430533283436,"CPT1A"
"ENSG00000185000",-0.111824386375135,4.71328655540953,-0.449754369740763,0.654193711017456,0.999687690987713,-4.65349040969851,"DGAT1"
"ENSG00000204310",-0.0581076663709545,4.92795609508517,-0.355620962816129,0.723129605453068,0.999687690987713,-4.66110727387351,"AGPAT1"
"ENSG00000278540",0.0754453287129273,6.59632062576822,0.339543164950206,0.735156124181651,0.999687690987713,-4.65328375658795,"ACACA"
"ENSG00000072310",-0.155864296939251,6.56398429609373,-0.314776832631931,0.753811197841103,0.999687690987713,-4.6566791472032,"SREBF1"
"ENSG00000119927",0.129758958691485,5.56598986576116,0.263133804428718,0.793173968991369,0.999687690987713,-4.66343734773154,"GPAM"
"ENSG00000198911",-0.0306705674125851,8.08494633813406,-0.142476622564065,0.887088243479811,0.999687690987713,-4.64503420377071,"SREBF2"
"ENSG00000177666",-0.0290164195628906,4.94671795138749,-0.112461450051199,0.910760071147966,0.999687690987713,-4.669167851663,"PNPLA2"
