"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000110090",0.619536109677524,5.50962124869652,4.83371666782015,8.75486689417962e-06,0.000226708509727797,3.366308673301,"CPT1A"
"ENSG00000134324",0.213824727398388,7.06375398136604,4.27287189168862,6.54127067497839e-05,0.000876642827056998,1.44801530760189,"LPIN1"
"ENSG00000165029",0.525561025272725,6.80352020376765,3.98623348303733,0.000174799709722013,0.00171829811741299,0.526645710880651,"ABCA1"
"ENSG00000119927",0.489077838597734,6.51051519348786,3.7025620724719,0.000446664605983043,0.00337995633307937,-0.34613377099036,"GPAM"
"ENSG00000278540",-0.184713084461398,7.73288188926909,-3.0655758613254,0.00318035937083318,0.0140985720795473,-2.15798300736258,"ACACA"
"ENSG00000112972",-0.431536832379665,6.48165549162168,-3.00103525712152,0.00383297869886894,0.0161467428850414,-2.32228276099249,"HMGCS1"
"ENSG00000147872",0.395955675513643,3.6114848122703,2.72952556624457,0.00818221996923938,0.0285524649969149,-2.8577333916676,"PLIN2"
"ENSG00000075239",-0.23891533533391,5.72441993405596,-2.23009244607617,0.029256872801873,0.0743632075107226,-4.10869183816364,"ACAT1"
"ENSG00000072310",0.401832780634457,6.09166735976065,1.86027128687077,0.0674446257854379,0.140610900046857,-4.81994507461534,"SREBF1"
"ENSG00000177666",0.32607962216241,3.75502494129284,1.7344909477586,0.0876467928306061,0.171814864938991,-4.88850949066549,"PNPLA2"
"ENSG00000169710",0.221166573321926,7.88377375494392,1.16387692058718,0.248795939377736,0.375364220070284,-5.84113380239474,"FASN"
"ENSG00000185000",0.173585949813493,3.99378658223598,1.09960544803155,0.27562450619887,0.405241868186097,-5.77194774531046,"DGAT1"
"ENSG00000064687",0.163033706494409,3.90769511509845,0.781110487781227,0.437618322082523,0.570035444626983,-6.05494430117811,"ABCA7"
"ENSG00000204310",0.0804715503339803,3.79847710077554,0.524401975821142,0.601811202551695,0.71618928371367,-6.20901695739796,"AGPAT1"
"ENSG00000198911",0.0378231106257019,7.86413876864596,0.275812065360459,0.783581333349595,0.855576512473271,-6.46888485201154,"SREBF2"
