"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",-0.144268929030308,-2.92832324863219,0.00390046489732741,0.0133818193278479
"MCBB_Cerebellum",-0.252260579743569,-4.65316806109864,6.76269928629431e-06,4.370798494748e-05
"ROSMAP_Dorsolateral prefrontal cortex",-0.126461068462039,-3.10424476910279,0.00213314481941746,0.0146566300056939
"MSBB_BM10",-0.0123988856590351,-0.19366009354139,0.846706045999006,0.917968940976797
"MSBB_BM22",-0.121170012846741,-1.75799356528656,0.0807397086489003,0.1818102930898
"MSBB_BM36",-0.158590349546583,-1.76300667114861,0.0797545619159785,0.149981256438942
"MSBB_BM44",-0.201956121408491,-3.47486965443593,0.000697024563636973,0.00506053367657989
