"","log2FoldChange","t","pvalue","padj"
"MCBB_Temporal cortex",0.058672862842668,0.633995852264005,0.526980014199178,0.656584287012719
"MCBB_Cerebellum",0.195153866848402,1.91498267727835,0.0572583007241301,0.0969370470338098
"ROSMAP_Dorsolateral prefrontal cortex",0.124251947402598,2.00695277754911,0.0458597514299067,0.117263597543815
"MSBB_BM10",0.221347885381873,1.85614638698762,0.0654096260805047,0.223745127510333
"MSBB_BM22",0.0962110105339207,0.858983032959794,0.391687892354658,0.544296086691578
"MSBB_BM36",0.0086777309450361,0.0627791600974369,0.950018509601389,0.966875864350588
"MSBB_BM44",0.183689782071764,1.89904361185728,0.0597963271938996,0.10902501265454
