"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_symbol"
"ENSG00000134324",0.297969714748123,6.34212455147378,6.85620752205986,1.41983310095398e-10,1.36888949180951e-08,13.6894184540064,"LPIN1"
"ENSG00000165029",0.544454236137478,4.96224195336676,4.72829658635004,4.90130573067276e-06,5.19576158201484e-05,3.60271454698078,"ABCA1"
"ENSG00000110090",0.414161481343249,5.44200505108526,4.49846021807534,1.30210639996517e-05,0.00011764545569926,2.66847166831365,"CPT1A"
"ENSG00000119927",0.389706376653364,5.56916770837577,4.13470401818785,5.69720658063091e-05,0.000406282659264681,1.27333637086509,"GPAM"
"ENSG00000169710",0.208205398351526,7.40110535250769,3.88629450778924,0.000148252941374809,0.0008881195428895,0.479517522930381,"FASN"
"ENSG00000278540",0.158421062901877,6.5409264720436,3.40930011917224,0.000822473447729758,0.00370741579222289,-1.17228693145592,"ACACA"
"ENSG00000147872",0.398931214836796,3.97189558983937,3.36136384246141,0.000968059614522062,0.00422193625388074,-1.30180411514188,"PLIN2"
"ENSG00000204310",-0.104563712058789,4.86865034642419,-2.81864617837725,0.00542578155086675,0.0176436716074257,-2.94351278629727,"AGPAT1"
"ENSG00000198911",0.0969880562984784,8.00924180535023,1.92945156014591,0.0554269219585639,0.116333847130212,-4.78830142742683,"SREBF2"
"ENSG00000072310",-0.201132203673099,6.55194267996428,-1.91475346239389,0.0572908054879499,0.119335335633471,-4.93949536446669,"SREBF1"
"ENSG00000075239",0.0475201648456123,5.51201754421438,1.37845091863323,0.169969654731436,0.280806123591517,-5.86252473269095,"ACAT1"
"ENSG00000177666",0.0640617011332045,4.95968360683653,1.32110684825952,0.188333511752905,0.303761355479588,-5.9365535929607,"PNPLA2"
"ENSG00000112972",0.141668254650368,5.76948575354657,1.1590959364864,0.248127132279027,0.376195759449011,-6.12681408401518,"HMGCS1"
"ENSG00000064687",0.058672862842668,4.03405879671161,0.633995852264005,0.526980014199178,0.656584287012719,-6.52634420836814,"ABCA7"
"ENSG00000185000",0.0125631650271876,4.72899398369997,0.23784895414992,0.81229958091461,0.879042057291685,-6.7610514528594,"DGAT1"
